ID TIME n private balances
10 1787162984.649 0 {} {}
10 1787162984.649 0 None {}
10 1787162984.649 1 None {'2': 0}
10 1787162984.649 2 None {'2': 0, '4': 0}
10 1787162984.649 3 None {'2': 0, '4': 0}
10 1787162984.649 4 None {'2': 0, '4': 0, '9': 0}
10 1787162984.649 5 None {'2': 0, '4': 0, '9': 0, '7': 0}
10 1787162984.649 6 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0}
10 1787162984.65 7 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 8 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 9 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 10 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 11 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 12 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 13 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
10 1787162984.65 14 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0}
10 1787162984.65 15 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
10 1787162984.65 16 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
10 1787162984.651 17 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
10 1787162984.651 18 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
10 1787162984.651 19 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
10 1787162984.651 20 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
10 1787162984.651 21 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
10 1787162984.651 22 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
10 1787162984.651 23 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
10 1787162984.651 24 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
10 1787162984.651 25 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
10 1787162984.651 26 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
10 1787162984.651 27 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
