ID TIME EVENT X Y XMIN XMAX YMIN YMAX
2 155.588 ENTER 1.044 1.232 -0.203 2.469 -0.203 2.42 42 644.385 EXIT 1.14 1.117 -0.203 2.469 -0.203 2.469
