ID TIME n private balances
3 1787162512.405 0 {} {}
3 1787162512.405 0 None {}
3 1787162512.405 1 None {'9': 0}
3 1787162512.405 2 None {'9': 0}
3 1787162512.405 3 None {'9': 0, '7': 0}
3 1787162512.405 4 None {'9': 0, '7': 0}
3 1787162512.405 5 None {'9': 0, '7': 0, '10': 0}
3 1787162512.406 6 None {'9': 0, '7': 0, '10': 0}
3 1787162512.406 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
3 1787162512.406 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
3 1787162512.406 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
3 1787162512.406 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
3 1787162512.406 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
3 1787162512.406 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
3 1787162512.406 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
3 1787162512.406 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
3 1787162512.406 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
3 1787162512.406 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
3 1787162512.406 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
3 1787162512.406 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
3 1787162512.406 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
3 1787162512.406 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
3 1787162512.406 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
3 1787162512.406 30 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
