ID TIME n private balances
4 1787161643.207 0 {} {}
4 1787161643.208 0 {} {}
4 1787161643.208 1 None {'4': 0}
4 1787161643.208 2 None {'4': 0, '5': 0}
4 1787161643.208 3 None {'4': 0, '5': 0, '2': 0}
4 1787161643.208 4 None {'4': 0, '5': 0, '2': 0}
4 1787161643.208 5 None {'4': 0, '5': 0, '2': 0}
4 1787161643.208 6 None {'4': 0, '5': 0, '2': 0, '3': 0}
4 1787161643.208 7 None {'4': 0, '5': 0, '2': 0, '3': 0}
4 1787161643.208 8 None {'4': 0, '5': 0, '2': 0, '3': 0}
4 1787161643.208 9 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
4 1787161643.208 10 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
4 1787161643.209 11 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
4 1787161643.209 12 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
4 1787161643.209 13 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
