ID TIME n private balances
6 1787163224.134 0 {} {}
6 1787163224.134 0 {} {}
6 1787163224.134 1 None {'6': 0}
6 1787163224.134 2 None {'6': 0, '5': 0}
6 1787163224.134 3 None {'6': 0, '5': 0}
6 1787163224.134 4 None {'6': 0, '5': 0, '8': 0}
6 1787163224.134 5 None {'6': 0, '5': 0, '8': 0, '10': 0}
6 1787163224.134 6 None {'6': 0, '5': 0, '8': 0, '10': 0}
6 1787163224.134 7 None {'6': 0, '5': 0, '8': 0, '10': 0}
6 1787163224.134 8 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.134 9 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 10 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 11 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 12 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 13 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 14 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 15 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0}
6 1787163224.135 16 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0}
6 1787163224.135 17 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0}
6 1787163224.135 18 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0}
6 1787163224.135 19 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0}
6 1787163224.135 20 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0}
6 1787163224.135 21 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0, '7': 0}
6 1787163224.135 22 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0, '7': 0, '4': 0}
6 1787163224.135 23 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0, '7': 0, '4': 0}
6 1787163224.135 24 None {'6': 0, '5': 0, '8': 0, '10': 0, '1': 0, '2': 0, '3': 0, '7': 0, '4': 0}
