ID TIME 
0 0.024 0 0 0 0 0 0
0 0.054 0 0 0 0 0 0
0 0.076 0 0 0 0 0 0
0 0.093 0 0 0 0 0 0
0 0.115 0 0 0 0 0 0
0 0.137 0 0 0 0 0 0
0 0.16 0 0 0 0 0 0
0 0.187 0 0 0 0 0 0
0 0.218 0 0 0 0 0 0
0 0.248 0 0 0 0 0 0
0 0.27 0 0 0 0 0 0
0 0.293 0 0 0 0 0 0
0 0.321 0 0 0 0 0 0
0 0.35 0 0 0 0 0 0
0 0.379 0 0 0 0 0 0
0 0.408 0 0 0 0 0 0
0 0.437 0 0 0 0 0 0
0 0.466 0 0 0 0 0 0
0 0.495 0 0 0 0 0 0
0 0.526 0 0 0 0 0 0
0 0.556 0 0 0 0 0 0
0 0.586 0 0 0 0 0 0
0 0.609 0 0 0 0 0 0
0 0.632 0 0 0 0 0 0
0 0.655 0 0 0 0 0 0
0 0.678 0 0 0 0 0 0
0 0.704 0 0 0 0 0 0
0 0.736 0 0 0 0 0 0
0 0.764 0 0 0 0 0 0
0 0.794 0 0 0 0 0 0
0 0.825 0 0 0 0 0 0
0 0.848 0 0 0 0 0 0
0 0.877 0 0 0 0 0 0
0 0.9 0 0 0 0 0 0
0 0.922 0 0 0 0 0 0
0 0.945 0 0 0 0 0 0
0 0.974 0 0 0 0 0 0
0 1.003 0 0 0 0 0 0
0 1.031 0 0 0 0 0 0
0 1.044 0 0 0 0 0 0
0 1.056 0 0 0 0 0 0
0 1.07 0 0 0 0 0 0
0 1.084 0 0 0 0 0 0
0 1.164 0 0 0 0 0 0
0 1.181 0 0 0 0 0 0
0 1.211 0 0 0 0 0 0
0 1.24 0 0 0 0 0 0
0 1.27 0 0 0 0 0 0
0 1.3 0 0 0 0 0 0
0 1.329 0 0 0 0 0 0
0 1.352 0 0 0 0 0 0
0 1.374 0 0 0 0 0 0
0 1.4 0 0 0 0 0 0
0 1.431 0 0 0 0 0 0
0 1.459 0 0 0 0 0 0
0 1.481 0 0 0 0 0 0
0 1.508 0 0 0 0 0 0
0 1.538 0 0 0 0 0 0
0 1.567 0 0 0 0 0 0
0 1.595 0 0 0 0 0 0
0 1.63 0 0 0 0 0 0
0 1.652 0 0 0 0 0 0
0 1.673 0 0 0 0 0 0
0 1.704 0 0 0 0 0 0
0 1.81 0 0 0 0 0 0
0 1.835 0 0 0 0 0 0
0 1.865 0 0 0 0 0 0
0 1.895 0 0 0 0 0 0
0 1.924 0 0 0 0 0 0
0 1.952 0 0 0 0 0 0
0 1.98 0 0 0 0 0 0
0 2.009 0 0 0 0 0 0
0 2.04 0 0 0 0 0 0
0 2.069 0 0 0 0 0 0
0 2.099 0 0 0 0 0 0
0 2.122 0 0 0 0 0 0
0 2.145 0 0 0 0 0 0
0 2.168 0 0 0 0 0 0
0 2.197 0 0 0 0 0 0
0 2.228 0 0 0 0 0 0
0 2.256 0 0 0 0 0 0
0 2.287 0 0 0 0 0 0
0 2.315 0 0 0 0 0 0
0 2.343 0 0 0 0 0 0
