ID TIME ROBOT_ID QLTY QTTY TOTAL
0 6.368 12 blue 8
0 8.25 14 blue 23
0 9.524 4 blue 31
0 10.558 13 blue 39
0 11.835 17 blue 55
0 12.848 19 blue 63
0 15.043 14 blue 93
0 16.404 15 blue 109
0 17.65 13 blue 133
0 20.007 4 blue 148
0 21.462 2 blue 169
0 22.797 9 blue 185
0 23.899 18 blue 201
0 25.37 19 blue 229
0 27.971 10 blue 261
0 29.123 2 blue 275
0 30.368 19 blue 292
0 32.374 11 blue 316
0 33.873 5 blue 324
0 35.065 13 blue 340
0 36.239 18 blue 361
0 37.68 4 blue 385
0 39.113 15 blue 407
0 40.876 16 blue 423
0 41.904 14 blue 431
0 43.889 2 blue 455
0 45.027 11 blue 479
0 46.654 16 blue 495
0 48.676 10 blue 519
0 50.8 19 blue 527
0 52.231 20 blue 567
0 53.327 8 blue 591
0 54.633 7 blue 597
0 56.133 13 blue 605
0 57.826 10 blue 621
0 58.91 14 blue 645
0 59.968 5 blue 658
0 62.676 1 blue 666
0 63.821 8 blue 682
0 65.298 17 blue 706
0 66.879 9 blue 720
0 67.943 4 blue 749
0 69.773 11 blue 780
0 72.384 19 blue 788
0 73.776 18 blue 802
0 75.193 10 blue 820
0 77.047 1 blue 832
0 78.338 4 blue 861
0 79.454 19 blue 885
0 80.504 8 blue 893
0 83.003 13 blue 901
0 85.295 5 blue 913
0 86.35 4 blue 943
0 87.367 19 blue 964
0 89.004 12 blue 988
0 90.812 9 blue 1003
0 91.822 7 blue 1015
0 93.546 8 blue 1023
0 94.839 20 blue 1047
0 96.232 17 blue 1063
0 98.834 13 blue 1079
0 100.828 8 blue 1095
0 101.934 12 blue 1119
0 103.172 6 blue 1135
0 104.667 15 blue 1166
0 106.08 17 blue 1182
0 107.205 1 blue 1204
0 108.624 10 blue 1217
0 110.773 11 blue 1231
0 112.256 13 blue 1247
0 114.589 7 blue 1270
0 116.882 19 blue 1286
