ID TIME n private balances
4 1786984212.419 0 {} {}
4 1786984212.419 3 {} {'4': 0, '0': 0, '2': 0, '3': 0}
4 1786984212.419 4 {} {'4': 3, '0': 0, '2': 0, '3': 0}
4 1786984212.419 9 {} {'4': 3, '0': 0, '2': 0, '3': 0}
4 1786984212.419 12 None {'4': 7, '0': 0, '2': 0, '3': 0}
4 1786984212.419 17 None {'4': 7, '0': 0, '2': 2, '3': 0, '1': 0}
4 1786984212.419 21 None {'4': 7, '0': 0, '2': 2, '3': 4, '1': 0}
4 1786984212.419 25 None {'4': 7, '0': 0, '2': 5, '3': 4, '1': 0}
4 1786984212.42 27 None {'4': 7, '0': 0, '2': 8, '3': 4, '1': 0}
