ID TIME n private balances
1 1786572178.667 0 {} {}
1 1786572178.667 1 {} {'1': 0, '0': 0}
1 1786572178.667 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
1 1786572178.667 9 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0, '5': 0}
1 1786572178.667 16 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 2, '5': 0}
1 1786572178.667 18 None {'1': 1, '0': 0, '2': 4, '4': 6, '3': 2, '5': 0}
1 1786572178.667 23 None {'1': 1, '0': 0, '2': 4, '4': 6, '3': 2, '5': 1}
1 1786572178.667 29 None {'1': 1, '0': 0, '2': 8, '4': 6, '3': 2, '5': 1}
1 1786572178.667 31 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 2, '5': 1}
1 1786572178.667 35 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 3, '5': 1}
1 1786572178.667 39 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 3, '5': 4}
1 1786572178.667 41 None {'1': 1, '0': 0, '2': 11, '4': 11, '3': 3, '5': 4}
1 1786572178.667 47 None {'1': 2, '0': 0, '2': 11, '4': 11, '3': 3, '5': 4}
1 1786572178.667 49 None {'1': 2, '0': 0, '2': 11, '4': 16, '3': 3, '5': 4}
1 1786572178.668 55 None {'1': 2, '0': 0, '2': 11, '4': 16, '3': 4, '5': 4}
1 1786572178.668 61 None {'1': 2, '0': 0, '2': 16, '4': 16, '3': 4, '5': 4}
1 1786572178.668 65 None {'1': 2, '0': 0, '2': 16, '4': 21, '3': 4, '5': 4}
1 1786572178.668 67 None {'1': 5, '0': 0, '2': 16, '4': 21, '3': 4, '5': 4}
1 1786572178.668 75 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 4, '5': 4}
1 1786572178.668 78 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 11, '5': 4}
1 1786572178.668 82 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 11, '5': 6}
1 1786572178.668 85 None {'1': 5, '0': 0, '2': 20, '4': 21, '3': 11, '5': 6}
1 1786572178.668 89 None {'1': 7, '0': 0, '2': 20, '4': 21, '3': 11, '5': 6}
1 1786572178.668 93 None {'1': 7, '0': 0, '2': 20, '4': 21, '3': 14, '5': 6}
1 1786572178.668 97 None {'1': 7, '0': 0, '2': 20, '4': 24, '3': 14, '5': 6}
1 1786572178.668 102 None {'1': 7, '0': 0, '2': 20, '4': 24, '3': 14, '5': 9}
1 1786572178.668 107 None {'1': 11, '0': 0, '2': 20, '4': 24, '3': 14, '5': 9}
1 1786572178.668 113 None {'1': 11, '0': 0, '2': 20, '4': 24, '3': 18, '5': 9}
1 1786572178.668 116 None {'1': 11, '0': 0, '2': 20, '4': 29, '3': 18, '5': 9}
1 1786572178.668 119 None {'1': 11, '0': 0, '2': 20, '4': 29, '3': 18, '5': 11}
