ID TIME ROBOT_ID QLTY QTTY TOTAL
0 15.947 6 blue 8
0 21.11 20 blue 16
0 22.779 7 blue 32
0 24.579 2 blue 40
0 27.064 14 blue 48
0 28.564 13 blue 64
0 30.118 8 blue 80
0 31.64 11 blue 96
0 34.208 9 blue 112
0 39.349 23 blue 120
0 42.418 12 blue 128
0 45.017 20 blue 136
0 46.427 24 blue 144
0 48.16 6 blue 152
0 50.018 18 blue 168
0 51.64 7 blue 176
0 53.769 2 blue 184
0 59.111 19 blue 189
0 60.827 9 blue 212
0 65.816 13 blue 228
0 68.067 12 blue 250
0 71.129 8 blue 258
0 73.984 1 blue 274
0 84.285 24 blue 282
0 85.546 18 blue 296
0 89.225 14 blue 304
0 91.751 11 blue 319
0 94.704 5 blue 327
0 98.85 9 blue 334
0 101.912 12 blue 342
0 105.081 8 blue 350
0 106.766 17 blue 358
0 110.78 2 blue 366
0 113.417 13 blue 374
0 118.172 19 blue 390
0 120.098 16 blue 398
0 123.285 15 blue 414
0 127.195 20 blue 422
0 130.517 4 blue 435
0 136.388 11 blue 443
0 142.154 14 blue 458
0 145.202 18 blue 470
0 147.076 1 blue 478
0 152.211 2 blue 486
0 154.36 19 blue 502
0 157.153 8 blue 518
0 159.739 3 blue 526
0 161.321 5 blue 534
0 162.661 15 blue 550
0 171.332 25 blue 558
0 173.946 1 blue 574
0 178.42 20 blue 585
0 180.022 10 blue 593
0 188.146 14 blue 606
0 189.605 2 blue 614
0 192.143 18 blue 630
0 194.578 4 blue 643
0 195.718 8 blue 651
0 201.734 1 blue 659
0 203.989 11 blue 675
0 210.022 25 blue 683
0 213.891 15 blue 699
0 216.546 21 blue 707
0 218.379 17 blue 715
0 222.674 20 blue 731
0 223.766 10 blue 739
0 227.076 2 blue 744
0 229.801 24 blue 752
0 233.737 8 blue 757
0 239.647 22 blue 773
0 241.561 23 blue 781
0 244.121 1 blue 797
0 246.676 14 blue 805
0 248.796 5 blue 813
0 250.712 25 blue 821
0 257.259 11 blue 829
0 264.437 9 blue 834
0 266.358 21 blue 850
0 271.049 20 blue 866
0 280.294 12 blue 874
0 284.037 24 blue 888
0 290.026 8 blue 896
0 301.896 13 blue 911
0 305.077 4 blue 919
0 309.925 23 blue 935
0 313.747 21 blue 951
0 315.47 10 blue 959
0 317.114 19 blue 967
0 320.399 11 blue 975
0 326.329 5 blue 983
0 329.793 25 blue 999
0 332.371 15 blue 1007
0 334.911 16 blue 1015
0 343.709 8 blue 1030
0 347.013 2 blue 1038
0 348.711 12 blue 1046
0 354.363 21 blue 1062
0 356.755 7 blue 1078
0 358.058 3 blue 1086
0 364.912 13 blue 1094
0 371.609 25 blue 1102
0 375.617 18 blue 1109
0 383.459 23 blue 1117
0 398.731 12 blue 1125
0 400.399 24 blue 1141
0 401.877 21 blue 1149
0 403.289 16 blue 1173
0 405.597 19 blue 1181
0 408.842 1 blue 1197
0 412.565 2 blue 1205
0 423.456 13 blue 1213
0 425.541 3 blue 1226
0 436.326 23 blue 1248
0 444.672 21 blue 1256
0 446.787 16 blue 1280
0 448.52 6 blue 1304
0 458.625 15 blue 1312
0 459.686 4 blue 1326
0 463.813 12 blue 1334
0 466.918 1 blue 1340
0 468.382 2 blue 1348
0 469.523 7 blue 1356
0 470.679 24 blue 1364
0 481.021 18 blue 1372
0 483.343 5 blue 1380
0 485.31 22 blue 1388
0 486.474 8 blue 1404
0 487.51 17 blue 1412
0 494.783 11 blue 1420
0 503.468 13 blue 1428
0 506.591 23 blue 1436
0 518.651 2 blue 1452
0 519.728 12 blue 1460
0 524.818 14 blue 1468
