ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.537 ENTER 0.586 0.554 -0.102 1.234 -0.102 1.2341 3.213 EXIT 0.562 0.565 -0.102 1.234 -0.102 1.234
