ID TIME n private balances
5 1786584267.512 0 {} {}
5 1786584267.512 3 None {'4': 0, '0': 0, '1': 0, '5': 0}
5 1786584267.512 9 None {'4': 3, '0': 0, '1': 0, '5': 0, '3': 0, '2': 0}
5 1786584267.512 15 None {'4': 3, '0': 0, '1': 0, '5': 0, '3': 5, '2': 0}
5 1786584267.512 18 None {'4': 3, '0': 0, '1': 0, '5': 0, '3': 5, '2': 5}
5 1786584267.512 22 None {'4': 3, '0': 0, '1': 0, '5': 2, '3': 5, '2': 5}
5 1786584267.513 27 None {'4': 3, '0': 0, '1': 3, '5': 2, '3': 5, '2': 5}
5 1786584267.513 33 None {'4': 3, '0': 0, '1': 3, '5': 2, '3': 9, '2': 5}
5 1786584267.513 37 None {'4': 3, '0': 0, '1': 3, '5': 7, '3': 9, '2': 5}
5 1786584267.513 40 None {'4': 3, '0': 0, '1': 6, '5': 7, '3': 9, '2': 5}
5 1786584267.513 43 None {'4': 3, '0': 0, '1': 8, '5': 7, '3': 9, '2': 5}
5 1786584267.513 49 None {'4': 3, '0': 0, '1': 10, '5': 7, '3': 9, '2': 5}
5 1786584267.513 50 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 9, '2': 5}
5 1786584267.513 55 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 9, '2': 5}
5 1786584267.514 61 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 9, '2': 9}
5 1786584267.514 67 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 14, '2': 9}
5 1786584267.514 68 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 19, '2': 9}
5 1786584267.514 74 None {'4': 3, '0': 0, '1': 10, '5': 12, '3': 19, '2': 9}
5 1786584267.514 77 None {'4': 8, '0': 0, '1': 10, '5': 12, '3': 19, '2': 9}
