ID TIME n private balances
2 1786976146.013 0 {} {}
2 1786976146.013 0 None {}
2 1786976146.013 2 None {'2': 0, '0': 0, '1': 0}
2 1786976146.013 9 None {'2': 1, '0': 0, '1': 0, '3': 0, '4': 0}
2 1786976146.013 12 None {'2': 1, '0': 0, '1': 0, '3': 6, '4': 0}
2 1786976146.013 15 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 0}
2 1786976146.013 19 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 2}
2 1786976146.014 22 None {'2': 1, '0': 0, '1': 2, '3': 9, '4': 2}
2 1786976146.014 25 None {'2': 1, '0': 0, '1': 4, '3': 9, '4': 2}
2 1786976146.014 28 None {'2': 1, '0': 0, '1': 4, '3': 9, '4': 4}
