ID TIME n private balances
1 1786976690.987 0 {} {}
1 1786976690.987 0 {} {}
1 1786976690.987 5 None {'6': 0, '0': 0, '7': 0, '2': 0, '1': 0}
1 1786976690.988 9 None {'6': 4, '0': 0, '7': 0, '2': 0, '1': 0}
