ID TIME n private balances
1 1786769836.015 0 {} {}
1 1786769836.015 1 {} {'1': 0, '0': 0}
1 1786769836.015 7 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1786769836.015 11 None {'1': 1, '0': 0, '2': 5, '4': 0, '3': 0, '5': 0}
1 1786769836.015 13 None {'1': 1, '0': 0, '2': 5, '4': 0, '3': 3, '5': 0}
1 1786769836.015 16 None {'1': 1, '0': 0, '2': 5, '4': 1, '3': 3, '5': 0}
1 1786769836.015 19 None {'1': 1, '0': 0, '2': 5, '4': 1, '3': 3, '5': 2}
1 1786769836.015 26 None {'1': 1, '0': 0, '2': 7, '4': 1, '3': 3, '5': 2}
1 1786769836.015 28 None {'1': 7, '0': 0, '2': 7, '4': 1, '3': 3, '5': 2}
1 1786769836.015 32 None {'1': 7, '0': 0, '2': 7, '4': 1, '3': 4, '5': 2}
1 1786769836.015 35 None {'1': 7, '0': 0, '2': 7, '4': 1, '3': 4, '5': 5}
1 1786769836.015 40 None {'1': 9, '0': 0, '2': 7, '4': 1, '3': 4, '5': 5}
1 1786769836.015 44 None {'1': 9, '0': 0, '2': 7, '4': 5, '3': 4, '5': 5}
1 1786769836.015 47 None {'1': 9, '0': 0, '2': 7, '4': 5, '3': 7, '5': 5}
