ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
15 1786600805.242 0 0 0 0 0 0 0.046875 0 0 0 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9 0
15 1786600805.242 1 enode://7@127.0.0.1:1240 1 10 12 22 0.046875 1 1 1 070d3f72051e81316102348074753ef87ca0c9b3274a85cf169b5a3f7e4aeb32 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9
15 1786600805.242 2 enode://10@127.0.0.1:1243 2 22 21 43 0.046875 145 1 2 cccbcef004f2e80ce288bcfe18cd85fa5cd200df15e7fc750417e65507409c9b 070d3f72051e81316102348074753ef87ca0c9b3274a85cf169b5a3f7e4aeb32
15 1786600805.242 3 enode://5@127.0.0.1:1238 3 43 0 43 0.046875 93 10 12 e51dc550f99e7e57ab522e578b9861f2b8adfdefcca7ae4ccab83c5015cc2402 cccbcef004f2e80ce288bcfe18cd85fa5cd200df15e7fc750417e65507409c9b
15 1786600805.242 4 enode://1@127.0.0.1:1234 4 64 0 64 0.046875 119 11 23 6e665b0a1fabf3d93a87e8f8a91b8c4e2640ed304c7f45f1cd15edddb302ee88 e51dc550f99e7e57ab522e578b9861f2b8adfdefcca7ae4ccab83c5015cc2402
15 1786600805.242 5 enode://6@127.0.0.1:1239 5 74 11 85 0.046875 13 11 34 d346fdc545b6d5519c254be47ceff21dc91497d0654b4421db55b5a639ee64e8 6e665b0a1fabf3d93a87e8f8a91b8c4e2640ed304c7f45f1cd15edddb302ee88
15 1786600805.242 6 enode://11@127.0.0.1:1244 6 85 21 106 0.046875 124 10 44 f750aea74b3b23e14945f2c2477cb041549b155612feb769f8550d76c8daaac8 d346fdc545b6d5519c254be47ceff21dc91497d0654b4421db55b5a639ee64e8
15 1786600805.243 7 enode://9@127.0.0.1:1242 7 106 21 127 0.046875 40 9 53 ecfe552faddae385b35fd7e1e8c79b7bd0a80cff89880af83023cbbc06bb8ff8 f750aea74b3b23e14945f2c2477cb041549b155612feb769f8550d76c8daaac8
15 1786600805.243 8 enode://13@127.0.0.1:1246 8 148 0 148 0.046875 63 8 61 d9f8ce5d41950afc8b3d073a296aabf71540173c8532faa5ac6bc38ff58beef3 ecfe552faddae385b35fd7e1e8c79b7bd0a80cff89880af83023cbbc06bb8ff8
15 1786600805.243 9 enode://15@127.0.0.1:1248 9 183 0 183 0.046875 99 5 66 e11e06122b6dff40106930bd40f51f920b202ce8a51c12a16bf9528c98af58fc d9f8ce5d41950afc8b3d073a296aabf71540173c8532faa5ac6bc38ff58beef3
15 1786600805.243 10 enode://7@127.0.0.1:1240 10 295 252 547 0.046875 241 2 68 fa10c58ca2c038c7ba65bc64cc0130ce12df4429f517a2d05517b37976761755 e11e06122b6dff40106930bd40f51f920b202ce8a51c12a16bf9528c98af58fc
15 1786600805.243 11 enode://14@127.0.0.1:1247 11 421 126 547 0.046875 235 5 73 687e9f128712495e3d1375fa817c932daab1eea0a4efa060bdb8c05a0b2f5b46 fa10c58ca2c038c7ba65bc64cc0130ce12df4429f517a2d05517b37976761755
15 1786600805.243 12 enode://3@127.0.0.1:1236 12 442 105 547 0.046875 26 7 80 834c9e72b733eab0b9d8da29b811e9095f02128d61851217b55445c3fde40713 687e9f128712495e3d1375fa817c932daab1eea0a4efa060bdb8c05a0b2f5b46
15 1786600805.243 13 enode://2@127.0.0.1:1235 13 463 84 547 0.046875 22 4 84 8ca06aba1fb74da5bcfa508418474627f9458ff9655266250732321c7b9ebc69 834c9e72b733eab0b9d8da29b811e9095f02128d61851217b55445c3fde40713
15 1786600805.244 14 enode://4@127.0.0.1:1237 14 484 63 547 0.046875 71 3 87 7c0d57d0a7e353a2ddf3756ca9c95ad23cec0978c7cc8fdacf3aa7420f51f513 8ca06aba1fb74da5bcfa508418474627f9458ff9655266250732321c7b9ebc69
