ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
1 1786872854.095 0 0 0 0 0 0 0.046875 0 0 0 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9 0
1 1786872854.095 1 enode://1@127.0.0.1:1234 1 35 0 35 0.046875 0 1 1 7166e52580339a6cef0ea9b57a44afad906c6b552f3ea369dafd65f1557654f2 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9
1 1786872854.096 2 enode://3@127.0.0.1:1236 2 45 1993 2038 0.046875 25 1 2 dd9932ffab7e3b475d68049c3871bef899269b8d804a79b9a03db44d1dca402d 7166e52580339a6cef0ea9b57a44afad906c6b552f3ea369dafd65f1557654f2
1 1786872854.096 3 enode://4@127.0.0.1:1237 3 80 1958 2038 0.046875 9 1 3 d223bb16f4d31a78e055a0c243631801852c98547242c995f55617fdbdd51a3e dd9932ffab7e3b475d68049c3871bef899269b8d804a79b9a03db44d1dca402d
1 1786872854.096 4 enode://1@127.0.0.1:1234 4 2038 0 2038 0.046875 297 1 4 1eeccb1792934f67e7e5057fd2c58375b9598bb2907b3d1fc0f427ea696d399a d223bb16f4d31a78e055a0c243631801852c98547242c995f55617fdbdd51a3e
1 1786872854.096 5 enode://3@127.0.0.1:1236 5 2143 63 2206 0.046875 22 1 5 e7dc1f607de86009ab7b14cbb38426b5ba7f5b775b8e254d47c45809bde4fb28 1eeccb1792934f67e7e5057fd2c58375b9598bb2907b3d1fc0f427ea696d399a
1 1786872854.096 6 enode://4@127.0.0.1:1237 6 2206 42 2248 0.046875 19 1 6 e0fde5aa65ba2b7055819c1b33ed6ee6f135cff0087c1946f67eb8c3dcb25fbc e7dc1f607de86009ab7b14cbb38426b5ba7f5b775b8e254d47c45809bde4fb28
1 1786872854.096 7 enode://1@127.0.0.1:1234 7 2248 0 2248 0.046875 21 1 7 35fc80270e3621aa5afdddc95c152fe565694ec0a1171d67593fd3a5ba65222e e0fde5aa65ba2b7055819c1b33ed6ee6f135cff0087c1946f67eb8c3dcb25fbc
1 1786872854.096 8 enode://3@127.0.0.1:1236 8 2258 11 2269 0.046875 3 1 8 c93eced35e011ac1654419d03fa3f41743cee436171e6d9fafa9100db276fbb1 35fc80270e3621aa5afdddc95c152fe565694ec0a1171d67593fd3a5ba65222e
1 1786872854.096 9 enode://4@127.0.0.1:1237 9 2318 14 2332 0.046875 36 1 9 3e30882d6e72d7d0ece34ee3bdf2bb2f7d0a7286122386d2214a0fcf838b87c8 c93eced35e011ac1654419d03fa3f41743cee436171e6d9fafa9100db276fbb1
1 1786872854.096 10 enode://1@127.0.0.1:1234 10 2378 0 2378 0.046875 14 1 10 ca28ea01f5fd56ae02874f21edcb6c7aa778323984af233bf77a78ce3784cb5d 3e30882d6e72d7d0ece34ee3bdf2bb2f7d0a7286122386d2214a0fcf838b87c8
1 1786872854.096 11 enode://3@127.0.0.1:1236 11 2416 630 3046 0.046875 12 1 11 7299a9e723bcb85c363c01da2c60754d37ed8a2251421dcf850594dace47a9b5 ca28ea01f5fd56ae02874f21edcb6c7aa778323984af233bf77a78ce3784cb5d
1 1786872854.096 12 enode://4@127.0.0.1:1237 12 3109 210 3319 0.046875 115 1 12 b50ba34446fcf053298ad37b242a78ab2504fc0010c1a83bbcdf2403e877c908 7299a9e723bcb85c363c01da2c60754d37ed8a2251421dcf850594dace47a9b5
1 1786872854.096 13 enode://1@127.0.0.1:1234 13 3319 0 3319 0.046875 20 1 13 efabd40d9cccb43b3fbb07331609da5b1f0168d3d63ccabb593d0e632723896e b50ba34446fcf053298ad37b242a78ab2504fc0010c1a83bbcdf2403e877c908
1 1786872854.096 14 enode://3@127.0.0.1:1236 14 3382 21 3403 0.046875 29 1 14 652bf194ebbadbb24389060c8e491e5c30a7fdc08dfec50d5237966fc0bd6e7b efabd40d9cccb43b3fbb07331609da5b1f0168d3d63ccabb593d0e632723896e
1 1786872854.096 15 enode://4@127.0.0.1:1237 15 3403 21 3424 0.046875 11 1 15 d0056c56cacd18bc0e925b6d955a69b72cefdb43aa56b7a0fe369f771b9cd41a 652bf194ebbadbb24389060c8e491e5c30a7fdc08dfec50d5237966fc0bd6e7b
1 1786872854.096 16 enode://1@127.0.0.1:1234 16 3424 0 3424 0.046875 12 1 16 c1435c3f03257a5275681a5c60a9880eafaf29a1d7cf30b9bd81115fff510ed9 d0056c56cacd18bc0e925b6d955a69b72cefdb43aa56b7a0fe369f771b9cd41a
1 1786872854.096 17 enode://3@127.0.0.1:1236 17 3484 3 3487 0.046875 27 1 17 521b3f9201a60984ee383d70928439f0333e2f359319759747100b52c9c250f3 c1435c3f03257a5275681a5c60a9880eafaf29a1d7cf30b9bd81115fff510ed9
