ID TIME n private balances
2 1786977168.989 0 {} {}
2 1786977168.989 0 None {}
2 1786977168.989 3 None {'2': 0, '0': 0, '1': 0}
2 1786977168.989 8 None {'2': 2, '0': 0, '1': 0, '3': 0, '6': 0, '7': 0}
2 1786977168.989 18 None {'2': 2, '0': 0, '1': 0, '3': 4, '6': 0, '7': 0, '5': 0, '4': 0, '8': 0}
2 1786977168.989 21 None {'2': 2, '0': 0, '1': 0, '3': 4, '6': 0, '7': 9, '5': 0, '4': 0, '8': 0}
