ID TIME n private balances
2 1786572090.312 0 {} {}
2 1786572090.312 1 None {'1': 0, '0': 0}
2 1786572090.312 8 None {'1': 1, '0': 0, '2': 0, '5': 0, '4': 0, '3': 0}
2 1786572090.312 10 None {'1': 1, '0': 0, '2': 6, '5': 0, '4': 0, '3': 0}
2 1786572090.313 15 None {'1': 1, '0': 0, '2': 6, '5': 0, '4': 0, '3': 1}
2 1786572090.313 18 None {'1': 1, '0': 0, '2': 6, '5': 0, '4': 4, '3': 1}
2 1786572090.313 24 None {'1': 3, '0': 0, '2': 6, '5': 0, '4': 4, '3': 1}
2 1786572090.313 27 None {'1': 3, '0': 0, '2': 6, '5': 0, '4': 4, '3': 6}
2 1786572090.313 30 None {'1': 3, '0': 0, '2': 6, '5': 0, '4': 6, '3': 6}
2 1786572090.313 34 None {'1': 5, '0': 0, '2': 6, '5': 0, '4': 6, '3': 6}
2 1786572090.313 38 None {'1': 5, '0': 0, '2': 6, '5': 0, '4': 6, '3': 9}
2 1786572090.313 45 None {'1': 5, '0': 0, '2': 6, '5': 0, '4': 9, '3': 9}
2 1786572090.313 49 None {'1': 5, '0': 0, '2': 12, '5': 0, '4': 9, '3': 9}
2 1786572090.314 53 None {'1': 5, '0': 0, '2': 12, '5': 0, '4': 9, '3': 12}
2 1786572090.314 58 None {'1': 5, '0': 0, '2': 12, '5': 3, '4': 9, '3': 12}
2 1786572090.314 61 None {'1': 5, '0': 0, '2': 12, '5': 3, '4': 13, '3': 12}
2 1786572090.314 69 None {'1': 7, '0': 0, '2': 12, '5': 3, '4': 13, '3': 12}
2 1786572090.314 73 None {'1': 7, '0': 0, '2': 19, '5': 3, '4': 13, '3': 12}
2 1786572090.314 77 None {'1': 7, '0': 0, '2': 19, '5': 3, '4': 16, '3': 12}
2 1786572090.314 82 None {'1': 7, '0': 0, '2': 19, '5': 6, '4': 16, '3': 12}
2 1786572090.314 85 None {'1': 7, '0': 0, '2': 19, '5': 6, '4': 16, '3': 16}
2 1786572090.314 92 None {'1': 9, '0': 0, '2': 19, '5': 6, '4': 16, '3': 16}
2 1786572090.315 97 None {'1': 9, '0': 0, '2': 25, '5': 6, '4': 16, '3': 16}
2 1786572090.315 103 None {'1': 9, '0': 0, '2': 25, '5': 6, '4': 16, '3': 20}
2 1786572090.315 106 None {'1': 9, '0': 0, '2': 25, '5': 11, '4': 16, '3': 20}
2 1786572090.315 110 None {'1': 9, '0': 0, '2': 25, '5': 11, '4': 18, '3': 20}
2 1786572090.315 113 None {'1': 12, '0': 0, '2': 25, '5': 11, '4': 18, '3': 20}
2 1786572090.315 118 None {'1': 12, '0': 0, '2': 25, '5': 11, '4': 18, '3': 22}
2 1786572090.315 123 None {'1': 12, '0': 0, '2': 29, '5': 11, '4': 18, '3': 22}
2 1786572090.315 127 None {'1': 12, '0': 0, '2': 29, '5': 15, '4': 18, '3': 22}
2 1786572090.316 135 None {'1': 15, '0': 0, '2': 29, '5': 15, '4': 18, '3': 22}
2 1786572090.316 141 None {'1': 15, '0': 0, '2': 36, '5': 15, '4': 18, '3': 22}
2 1786572090.316 147 None {'1': 15, '0': 0, '2': 36, '5': 15, '4': 18, '3': 27}
2 1786572090.316 150 None {'1': 15, '0': 0, '2': 36, '5': 20, '4': 18, '3': 27}
2 1786572090.316 153 None {'1': 15, '0': 0, '2': 36, '5': 20, '4': 20, '3': 27}
2 1786572090.316 157 None {'1': 17, '0': 0, '2': 36, '5': 20, '4': 20, '3': 27}
2 1786572090.316 161 None {'1': 17, '0': 0, '2': 36, '5': 20, '4': 20, '3': 30}
2 1786572090.316 166 None {'1': 17, '0': 0, '2': 36, '5': 20, '4': 23, '3': 30}
