ID TIME n private balances
4 1786769553.301 0 {} {}
4 1786769553.301 1 None {'1': 0, '0': 0}
4 1786769553.301 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
4 1786769553.301 9 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0, '5': 0}
4 1786769553.301 13 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 2, '5': 0}
4 1786769553.301 16 None {'1': 1, '0': 0, '2': 4, '4': 3, '3': 2, '5': 0}
4 1786769553.301 23 None {'1': 3, '0': 0, '2': 4, '4': 3, '3': 2, '5': 0}
4 1786769553.301 26 None {'1': 3, '0': 0, '2': 4, '4': 3, '3': 8, '5': 0}
4 1786769553.301 29 None {'1': 3, '0': 0, '2': 4, '4': 5, '3': 8, '5': 0}
4 1786769553.302 35 None {'1': 5, '0': 0, '2': 4, '4': 5, '3': 8, '5': 0}
4 1786769553.302 38 None {'1': 5, '0': 0, '2': 9, '4': 5, '3': 8, '5': 0}
4 1786769553.302 42 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 8, '5': 0}
4 1786769553.302 47 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 11, '5': 0}
4 1786769553.302 50 None {'1': 5, '0': 0, '2': 9, '4': 7, '3': 11, '5': 4}
4 1786769553.302 54 None {'1': 5, '0': 0, '2': 9, '4': 9, '3': 11, '5': 4}
4 1786769553.302 55 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 11, '5': 4}
4 1786769553.302 59 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 11, '5': 4}
4 1786769553.302 63 None {'1': 5, '0': 0, '2': 12, '4': 9, '3': 14, '5': 4}
4 1786769553.302 66 None {'1': 8, '0': 0, '2': 12, '4': 9, '3': 14, '5': 4}
4 1786769553.302 70 None {'1': 8, '0': 0, '2': 12, '4': 9, '3': 14, '5': 6}
4 1786769553.302 73 None {'1': 8, '0': 0, '2': 12, '4': 12, '3': 14, '5': 6}
4 1786769553.302 77 None {'1': 10, '0': 0, '2': 12, '4': 12, '3': 14, '5': 6}
4 1786769553.302 83 None {'1': 10, '0': 0, '2': 15, '4': 12, '3': 14, '5': 6}
4 1786769553.302 85 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 14, '5': 6}
4 1786769553.302 90 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 15, '5': 6}
4 1786769553.302 94 None {'1': 10, '0': 0, '2': 15, '4': 17, '3': 15, '5': 10}
4 1786769553.302 99 None {'1': 10, '0': 0, '2': 18, '4': 17, '3': 15, '5': 10}
4 1786769553.302 105 None {'1': 14, '0': 0, '2': 18, '4': 17, '3': 15, '5': 10}
4 1786769553.302 109 None {'1': 14, '0': 0, '2': 18, '4': 17, '3': 20, '5': 10}
4 1786769553.302 112 None {'1': 14, '0': 0, '2': 21, '4': 17, '3': 20, '5': 10}
4 1786769553.303 119 None {'1': 16, '0': 0, '2': 21, '4': 17, '3': 20, '5': 10}
4 1786769553.303 122 None {'1': 16, '0': 0, '2': 21, '4': 17, '3': 20, '5': 16}
4 1786769553.303 124 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 20, '5': 16}
4 1786769553.303 129 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 21, '5': 16}
4 1786769553.303 134 None {'1': 16, '0': 0, '2': 23, '4': 17, '3': 21, '5': 20}
4 1786769553.303 138 None {'1': 16, '0': 0, '2': 23, '4': 21, '3': 21, '5': 20}
4 1786769553.303 142 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 21, '5': 20}
4 1786769553.303 146 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 24, '5': 20}
4 1786769553.303 151 None {'1': 19, '0': 0, '2': 23, '4': 21, '3': 24, '5': 23}
4 1786769553.303 155 None {'1': 23, '0': 0, '2': 23, '4': 21, '3': 24, '5': 23}
