ID TIME n private balances
1 1787161282.437 0 {} {}
1 1787161282.437 0 {} {}
1 1787161282.437 1 None {'1': 0}
1 1787161282.437 2 None {'1': 0, '4': 0}
1 1787161282.437 3 None {'1': 0, '4': 0, '5': 0}
1 1787161282.437 4 None {'1': 0, '4': 0, '5': 0}
1 1787161282.437 5 None {'1': 0, '4': 0, '5': 0}
1 1787161282.437 6 None {'1': 0, '4': 0, '5': 0}
1 1787161282.437 7 None {'1': 0, '4': 0, '5': 0, '3': 0}
1 1787161282.437 8 None {'1': 0, '4': 0, '5': 0, '3': 0}
1 1787161282.437 9 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 10 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 11 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 12 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 13 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 14 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 15 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 16 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 17 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 18 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.437 19 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.438 20 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.438 21 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
1 1787161282.438 22 None {'1': 0, '4': 0, '5': 0, '3': 0, '2': 0}
