ID TIME n private balances
3 1787161249.745 0 {} {}
3 1787161249.746 0 None {}
3 1787161249.746 1 None {'1': 0}
3 1787161249.746 2 None {'1': 0, '3': 0}
3 1787161249.746 3 None {'1': 0, '3': 0, '5': 0}
3 1787161249.746 4 None {'1': 0, '3': 0, '5': 0}
3 1787161249.746 5 None {'1': 0, '3': 0, '5': 0}
3 1787161249.746 6 None {'1': 0, '3': 0, '5': 0, '2': 0}
3 1787161249.746 7 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 8 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 9 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 10 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 11 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 12 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 13 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 14 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 15 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 16 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 17 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
3 1787161249.746 18 None {'1': 0, '3': 0, '5': 0, '2': 0, '4': 0}
