ID TIME n private balances
3 1786584310.153 0 {} {}
3 1786584310.153 1 {} {'3': 0, '0': 0}
3 1786584310.153 7 None {'3': 1, '0': 0, '4': 0, '2': 0, '5': 0, '1': 0}
3 1786584310.154 12 None {'3': 1, '0': 0, '4': 5, '2': 0, '5': 0, '1': 0}
3 1786584310.154 17 None {'3': 1, '0': 0, '4': 9, '2': 0, '5': 0, '1': 0}
3 1786584310.154 21 None {'3': 1, '0': 0, '4': 13, '2': 0, '5': 0, '1': 0}
3 1786584310.154 22 None {'3': 1, '0': 0, '4': 13, '2': 3, '5': 0, '1': 0}
3 1786584310.154 29 None {'3': 1, '0': 0, '4': 13, '2': 3, '5': 0, '1': 0}
3 1786584310.154 33 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 0}
3 1786584310.154 35 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 3}
3 1786584310.154 41 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 4}
3 1786584310.155 43 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 5, '1': 4}
3 1786584310.155 48 None {'3': 1, '0': 0, '4': 13, '2': 10, '5': 5, '1': 4}
3 1786584310.155 54 None {'3': 1, '0': 0, '4': 17, '2': 10, '5': 5, '1': 4}
3 1786584310.155 55 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
3 1786584310.155 56 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
3 1786584310.155 62 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
3 1786584310.155 66 None {'3': 6, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
