ID TIME ROBOT_ID QLTY QTTY TOTAL
0 1.971 2 blue 8
0 3.431 9 blue 16
0 4.562 1 blue 42
0 5.748 9 blue 58
0 7.765 10 blue 97
0 9.451 6 blue 114
0 10.688 1 blue 146
0 13.046 10 blue 170
0 14.128 3 blue 202
0 15.3 6 blue 218
0 16.388 1 blue 232
0 17.762 10 blue 254
0 19.175 2 blue 283
0 21.146 10 blue 304
0 22.429 2 blue 320
0 23.545 1 blue 336
0 25.549 7 blue 352
0 26.967 1 blue 398
0 28.442 5 blue 422
0 30.11 9 blue 438
0 31.444 3 blue 461
0 32.501 7 blue 469
0 34.23 5 blue 509
0 36.099 7 blue 533
0 37.922 1 blue 565
0 39.011 6 blue 589
0 40.942 1 blue 628
0 42.207 10 blue 644
0 44.355 6 blue 675
0 45.829 4 blue 707
0 47.345 6 blue 747
0 48.944 4 blue 752
0 50.079 3 blue 784
0 51.481 1 blue 800
0 53.245 2 blue 832
0 54.514 10 blue 864
0 55.601 1 blue 880
0 57.066 3 blue 910
