ID TIME n private balances
4 1786781730.976 0 {} {}
4 1786781730.976 5 None {'5': 0, '0': 0, '2': 0, '4': 0, '3': 0, '1': 0}
4 1786781730.976 9 None {'5': 5, '0': 0, '2': 0, '4': 0, '3': 0, '1': 0}
4 1786781730.976 15 None {'5': 8, '0': 0, '2': 0, '4': 0, '3': 0, '1': 0}
4 1786781730.976 19 None {'5': 8, '0': 0, '2': 5, '4': 0, '3': 0, '1': 0}
4 1786781730.976 24 None {'5': 8, '0': 0, '2': 5, '4': 0, '3': 0, '1': 3}
4 1786781730.977 27 None {'5': 8, '0': 0, '2': 5, '4': 0, '3': 0, '1': 7}
4 1786781730.977 33 None {'5': 10, '0': 0, '2': 5, '4': 0, '3': 0, '1': 7}
4 1786781730.977 39 None {'5': 10, '0': 0, '2': 10, '4': 0, '3': 0, '1': 7}
4 1786781730.977 43 None {'5': 15, '0': 0, '2': 10, '4': 0, '3': 0, '1': 7}
4 1786781730.977 47 None {'5': 18, '0': 0, '2': 10, '4': 0, '3': 0, '1': 7}
4 1786781730.977 52 None {'5': 18, '0': 0, '2': 10, '4': 3, '3': 0, '1': 7}
4 1786781730.977 55 None {'5': 18, '0': 0, '2': 14, '4': 3, '3': 0, '1': 7}
4 1786781730.977 61 None {'5': 18, '0': 0, '2': 14, '4': 3, '3': 0, '1': 9}
4 1786781730.977 67 None {'5': 18, '0': 0, '2': 19, '4': 3, '3': 0, '1': 9}
4 1786781730.978 72 None {'5': 18, '0': 0, '2': 19, '4': 8, '3': 0, '1': 9}
4 1786781730.978 77 None {'5': 22, '0': 0, '2': 19, '4': 8, '3': 0, '1': 9}
