ID TIME n private balances
4 1786781603.348 0 {} {}
4 1786781603.348 5 {} {'4': 0, '0': 0, '3': 0, '5': 0, '1': 0, '2': 0}
4 1786781603.348 11 {} {'4': 5, '0': 0, '3': 0, '5': 0, '1': 0, '2': 0}
4 1786781603.348 17 None {'4': 10, '0': 0, '3': 0, '5': 0, '1': 0, '2': 0}
4 1786781603.348 21 None {'4': 10, '0': 0, '3': 5, '5': 0, '1': 0, '2': 0}
4 1786781603.349 26 None {'4': 10, '0': 0, '3': 8, '5': 0, '1': 0, '2': 0}
4 1786781603.349 30 None {'4': 14, '0': 0, '3': 8, '5': 0, '1': 0, '2': 0}
4 1786781603.349 33 None {'4': 14, '0': 0, '3': 8, '5': 0, '1': 0, '2': 3}
4 1786781603.349 39 None {'4': 14, '0': 0, '3': 8, '5': 0, '1': 2, '2': 3}
4 1786781603.349 45 None {'4': 14, '0': 0, '3': 8, '5': 0, '1': 2, '2': 8}
4 1786781603.349 49 None {'4': 14, '0': 0, '3': 8, '5': 5, '1': 2, '2': 8}
4 1786781603.349 50 None {'4': 14, '0': 0, '3': 8, '5': 8, '1': 2, '2': 8}
4 1786781603.35 56 None {'4': 14, '0': 0, '3': 8, '5': 8, '1': 2, '2': 8}
4 1786781603.35 62 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 2, '2': 8}
4 1786781603.35 67 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 2, '2': 13}
4 1786781603.35 73 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 2, '2': 17}
4 1786781603.35 78 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 2, '2': 22}
4 1786781603.35 80 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 6, '2': 22}
4 1786781603.35 86 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 6, '2': 23}
4 1786781603.35 90 None {'4': 14, '0': 0, '3': 13, '5': 8, '1': 6, '2': 28}
4 1786781603.351 95 None {'4': 17, '0': 0, '3': 13, '5': 8, '1': 6, '2': 28}
4 1786781603.351 101 None {'4': 17, '0': 0, '3': 13, '5': 8, '1': 10, '2': 28}
4 1786781603.351 107 None {'4': 17, '0': 0, '3': 13, '5': 13, '1': 10, '2': 28}
