ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
15 1786832870.715 0 0 0 0 0 0 0.046875 0 0 0 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9 0
15 1786832870.715 1 enode://18@127.0.0.1:1251 1 10 33 43 0.046875 1 1 1 95c0c36b9230ff120a2a34ab742c6b990f9a33f501967f481bcbc02306e49d4d 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9
15 1786832870.715 2 enode://9@127.0.0.1:1242 2 43 21 64 0.046875 289 1 2 5d5d69077d2c5934e52c15c87cea4ee240f3b9550e8491a5773a3c3026b8890f 95c0c36b9230ff120a2a34ab742c6b990f9a33f501967f481bcbc02306e49d4d
15 1786832870.715 3 enode://4@127.0.0.1:1237 3 64 0 64 0.046875 257 11 13 7236c625b13d2f56dabc3e73c480817c8c369270615c843e7b587bfa3fe8443c 5d5d69077d2c5934e52c15c87cea4ee240f3b9550e8491a5773a3c3026b8890f
15 1786832870.715 4 enode://10@127.0.0.1:1243 4 74 32 106 0.046875 7 12 25 5035fadd9e7ff7fbcfe3d3aff09fcfa5dfde7e57baeeab67389331fa3706a003 7236c625b13d2f56dabc3e73c480817c8c369270615c843e7b587bfa3fe8443c
15 1786832870.715 5 enode://14@127.0.0.1:1247 5 85 21 106 0.046875 118 12 37 58997bf6c8c6df02e57b4ab32f0598ece68eded90876dad5ddf13027be89a0d5 5035fadd9e7ff7fbcfe3d3aff09fcfa5dfde7e57baeeab67389331fa3706a003
15 1786832870.715 6 enode://3@127.0.0.1:1236 6 127 399 526 0.046875 118 10 47 1f1fdb4cdcf47b9ac9bc7f75f4e9a55da655b65ae5667381cb9263010d81b068 58997bf6c8c6df02e57b4ab32f0598ece68eded90876dad5ddf13027be89a0d5
15 1786832870.716 7 enode://12@127.0.0.1:1245 7 187 339 526 0.046875 256 8 55 846fa7cf4d9296c6fdc262fb2a07b1b4332d4417c86a1f079b7af23356de795c 1f1fdb4cdcf47b9ac9bc7f75f4e9a55da655b65ae5667381cb9263010d81b068
15 1786832870.716 8 enode://2@127.0.0.1:1235 8 197 329 526 0.046875 55 7 62 deb5fd4fe20595732de5ef8190864ea5e39b9f04b1b427ccf8746ba14826e36a 846fa7cf4d9296c6fdc262fb2a07b1b4332d4417c86a1f079b7af23356de795c
15 1786832870.716 9 enode://1@127.0.0.1:1234 9 211 315 526 0.046875 47 6 68 5d718b8c6f9961206f46e93a054aea03225c39817a8a287cdbdd529d88157ef3 deb5fd4fe20595732de5ef8190864ea5e39b9f04b1b427ccf8746ba14826e36a
15 1786832870.716 10 enode://5@127.0.0.1:1238 10 221 305 526 0.046875 3 6 74 35aec3412a262bf0e6734932d4c0001361306fe4582962a54df593b708052d95 5d718b8c6f9961206f46e93a054aea03225c39817a8a287cdbdd529d88157ef3
15 1786832870.716 11 enode://17@127.0.0.1:1250 11 232 294 526 0.046875 29 4 78 a787636c8c1d0911a4c367477abc74368fe08e8257709936ed70fbd6eb788ad3 35aec3412a262bf0e6734932d4c0001361306fe4582962a54df593b708052d95
15 1786832870.716 12 enode://18@127.0.0.1:1251 12 358 168 526 0.046875 493 1 79 f5686363291fc7743a33036c841e0101d61110114a04e1b431c0498c8f8a9501 a787636c8c1d0911a4c367477abc74368fe08e8257709936ed70fbd6eb788ad3
15 1786832870.716 13 enode://16@127.0.0.1:1249 13 379 147 526 0.046875 88 6 85 9b720cabeff66226a1bccbc2e3d7cddb94bd36e2bf432aa3fb044c3357c4eac3 f5686363291fc7743a33036c841e0101d61110114a04e1b431c0498c8f8a9501
15 1786832870.716 14 enode://8@127.0.0.1:1241 14 421 105 526 0.046875 215 5 90 9763e186036e857c4f74e0016b33a40b09698252db8bc10d252e9c9f94c791e9 9b720cabeff66226a1bccbc2e3d7cddb94bd36e2bf432aa3fb044c3357c4eac3
15 1786832870.716 15 enode://9@127.0.0.1:1242 15 463 168 631 0.046875 205 6 96 dd22ca87489caba8a33433b62ecc54bda1ae7c9aa374c864d652802703af0322 9763e186036e857c4f74e0016b33a40b09698252db8bc10d252e9c9f94c791e9
15 1786832870.716 16 enode://10@127.0.0.1:1243 16 505 126 631 0.046875 44 6 102 e1b23815d19013cdbe78323a0909b614d468c9e376b41cfcae409d6310c06146 dd22ca87489caba8a33433b62ecc54bda1ae7c9aa374c864d652802703af0322
15 1786832870.716 17 enode://14@127.0.0.1:1247 17 526 147 673 0.046875 103 5 107 d9c4b85e5fd8376a659560df6bf448e706c10ce768ba6c3b87e2d32e13710edc e1b23815d19013cdbe78323a0909b614d468c9e376b41cfcae409d6310c06146
