ID TIME n private balances
2 1786984417.804 0 {} {}
2 1786984417.804 1 {} {'2': 0, '0': 0}
2 1786984417.804 5 None {'2': 1, '0': 0, '4': 0, '3': 0}
2 1786984417.804 9 None {'2': 1, '0': 0, '4': 3, '3': 0}
2 1786984417.804 13 None {'2': 1, '0': 0, '4': 6, '3': 0}
2 1786984417.804 17 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 0}
2 1786984417.804 19 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 3}
2 1786984417.804 22 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 4}
2 1786984417.804 27 None {'2': 1, '0': 0, '4': 11, '3': 0, '1': 4}
