ID TIME n private balances
8 1787162512.387 0 {} {}
8 1787162512.387 0 None {}
8 1787162512.387 1 None {'9': 0}
8 1787162512.387 2 None {'9': 0}
8 1787162512.387 3 None {'9': 0, '7': 0}
8 1787162512.387 4 None {'9': 0, '7': 0}
8 1787162512.387 5 None {'9': 0, '7': 0, '10': 0}
8 1787162512.387 6 None {'9': 0, '7': 0, '10': 0}
8 1787162512.387 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
8 1787162512.387 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
8 1787162512.387 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
8 1787162512.387 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.387 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.387 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.387 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.387 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.387 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.388 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.388 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.388 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
8 1787162512.388 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
8 1787162512.388 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
8 1787162512.388 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
8 1787162512.388 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
8 1787162512.388 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
8 1787162512.388 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
8 1787162512.388 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
8 1787162512.388 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
8 1787162512.388 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
8 1787162512.388 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
8 1787162512.388 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
