ID TIME EVENT X Y XMIN XMAX YMIN YMAX
5 182.161 ENTER 1.365 1.174 -0.227 2.76 -0.227 2.76
5 331.547 EXIT 1.198 1.332 -0.227 2.76 -0.227 2.76
1.129 ENTER 1.263 1.278 -0.227 2.76 -0.227 2.76
