ID TIME n private balances
3 1787161150.445 0 {} {}
3 1787161150.445 0 {} {}
3 1787161150.445 1 None {'3': 0}
3 1787161150.445 2 None {'3': 0, '5': 0}
3 1787161150.445 3 None {'3': 0, '5': 0, '2': 0}
3 1787161150.445 4 None {'3': 0, '5': 0, '2': 0}
3 1787161150.445 5 None {'3': 0, '5': 0, '2': 0, '1': 0}
3 1787161150.445 6 None {'3': 0, '5': 0, '2': 0, '1': 0}
3 1787161150.445 7 None {'3': 0, '5': 0, '2': 0, '1': 0}
3 1787161150.445 8 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 9 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 10 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 11 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 12 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 13 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 14 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 15 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 16 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 17 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 18 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.446 19 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.447 20 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.447 21 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
3 1787161150.447 22 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
