ID TIME n private balances
3 1786976336.02 0 {} {}
3 1786976336.02 0 None {}
3 1786976336.02 3 None {'2': 0, '0': 0, '1': 0}
3 1786976336.02 8 None {'2': 2, '0': 0, '1': 0, '4': 0, '3': 0}
3 1786976336.02 12 None {'2': 2, '0': 0, '1': 0, '4': 4, '3': 0}
3 1786976336.02 15 None {'2': 2, '0': 0, '1': 0, '4': 4, '3': 3}
3 1786976336.02 18 None {'2': 4, '0': 0, '1': 0, '4': 4, '3': 3}
3 1786976336.02 21 None {'2': 4, '0': 0, '1': 0, '4': 6, '3': 3}
3 1786976336.02 25 None {'2': 4, '0': 0, '1': 0, '4': 6, '3': 5}
3 1786976336.02 28 None {'2': 7, '0': 0, '1': 0, '4': 6, '3': 5}
3 1786976336.02 31 None {'2': 7, '0': 0, '1': 0, '4': 8, '3': 5}
3 1786976336.02 34 None {'2': 7, '0': 0, '1': 0, '4': 8, '3': 7}
3 1786976336.02 38 None {'2': 9, '0': 0, '1': 0, '4': 8, '3': 7}
3 1786976336.02 41 None {'2': 9, '0': 0, '1': 0, '4': 11, '3': 7}
3 1786976336.02 45 None {'2': 9, '0': 0, '1': 0, '4': 11, '3': 9}
3 1786976336.02 49 None {'2': 12, '0': 0, '1': 0, '4': 11, '3': 9}
3 1786976336.02 52 None {'2': 12, '0': 0, '1': 0, '4': 14, '3': 9}
3 1786976336.021 57 None {'2': 12, '0': 0, '1': 0, '4': 14, '3': 11}
3 1786976336.021 61 None {'2': 12, '0': 0, '1': 4, '4': 14, '3': 11}
3 1786976336.021 64 None {'2': 12, '0': 0, '1': 4, '4': 17, '3': 11}
3 1786976336.021 69 None {'2': 12, '0': 0, '1': 4, '4': 17, '3': 13}
3 1786976336.021 71 None {'2': 16, '0': 0, '1': 4, '4': 17, '3': 13}
3 1786976336.021 75 None {'2': 16, '0': 0, '1': 5, '4': 17, '3': 13}
3 1786976336.021 79 None {'2': 16, '0': 0, '1': 5, '4': 17, '3': 16}
3 1786976336.021 83 None {'2': 19, '0': 0, '1': 5, '4': 17, '3': 16}
3 1786976336.021 87 None {'2': 19, '0': 0, '1': 5, '4': 20, '3': 16}
3 1786976336.021 92 None {'2': 19, '0': 0, '1': 8, '4': 20, '3': 16}
3 1786976336.021 97 None {'2': 23, '0': 0, '1': 8, '4': 20, '3': 16}
3 1786976336.021 101 None {'2': 23, '0': 0, '1': 8, '4': 20, '3': 20}
3 1786976336.021 104 None {'2': 23, '0': 0, '1': 8, '4': 23, '3': 20}
3 1786976336.021 109 None {'2': 25, '0': 0, '1': 8, '4': 23, '3': 20}
3 1786976336.021 112 None {'2': 25, '0': 0, '1': 12, '4': 23, '3': 20}
3 1786976336.021 115 None {'2': 25, '0': 0, '1': 12, '4': 25, '3': 20}
