ID TIME n private balances
5 1787162512.398 0 {} {}
5 1787162512.398 0 None {}
5 1787162512.398 1 None {'9': 0}
5 1787162512.398 2 None {'9': 0}
5 1787162512.398 3 None {'9': 0, '7': 0}
5 1787162512.398 4 None {'9': 0, '7': 0}
5 1787162512.398 5 None {'9': 0, '7': 0, '10': 0}
5 1787162512.398 6 None {'9': 0, '7': 0, '10': 0}
5 1787162512.398 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
5 1787162512.398 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
5 1787162512.398 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
5 1787162512.398 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
5 1787162512.398 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
5 1787162512.398 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
5 1787162512.398 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
5 1787162512.399 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
5 1787162512.399 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
5 1787162512.399 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
5 1787162512.399 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
5 1787162512.399 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
5 1787162512.399 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
5 1787162512.399 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
5 1787162512.399 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
5 1787162512.399 30 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
