ID TIME n private balances
1 1787161511.556 0 {} {}
1 1787161511.556 0 None {}
1 1787161511.556 1 None {'2': 0}
1 1787161511.556 2 None {'2': 0, '5': 0}
1 1787161511.556 3 None {'2': 0, '5': 0}
1 1787161511.556 4 None {'2': 0, '5': 0, '4': 0}
1 1787161511.556 5 None {'2': 0, '5': 0, '4': 0}
1 1787161511.556 6 None {'2': 0, '5': 0, '4': 0, '1': 0}
1 1787161511.556 7 None {'2': 0, '5': 0, '4': 0, '1': 0}
1 1787161511.556 8 None {'2': 0, '5': 0, '4': 0, '1': 0}
1 1787161511.556 9 None {'2': 0, '5': 0, '4': 0, '1': 0}
1 1787161511.556 10 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.556 11 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 12 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 13 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 14 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 15 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 16 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 17 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 18 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 19 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 20 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 21 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 22 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 23 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 24 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
1 1787161511.557 25 None {'2': 0, '5': 0, '4': 0, '1': 0, '3': 0}
