ID TIME n private balances
5 1787134339.481 0 {} {}
5 1787134339.481 0 None {}
5 1787134339.481 1 None {'1': 0}
5 1787134339.481 2 None {'1': 0, '2': 0}
5 1787134339.481 3 None {'1': 0, '2': 0, '3': 0}
5 1787134339.482 4 None {'1': 0, '2': 0, '3': 0}
5 1787134339.482 5 None {'1': 0, '2': 0, '3': 0}
5 1787134339.482 6 None {'1': 0, '2': 0, '3': 0}
5 1787134339.482 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
5 1787134339.482 8 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.482 9 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.482 10 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.482 11 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.482 12 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 13 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 14 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.483 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.484 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 34 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 35 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 36 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 37 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 38 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.485 39 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 40 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 41 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 42 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 43 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 44 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 45 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 46 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.486 47 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 48 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 49 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 50 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 51 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 52 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 53 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.487 54 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 55 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 56 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 57 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 58 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 59 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 60 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 61 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.488 62 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 63 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 64 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 65 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 66 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 67 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 68 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
5 1787134339.489 69 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
