ID TIME n private balances
1 1786976444.117 0 {} {}
1 1786976444.117 0 {} {}
1 1786976444.117 3 None {'2': 0, '0': 0, '4': 0, '1': 0}
1 1786976444.117 6 None {'2': 2, '0': 0, '4': 0, '1': 0}
1 1786976444.117 11 None {'2': 2, '0': 0, '4': 2, '1': 0, '3': 0}
1 1786976444.117 13 None {'2': 2, '0': 0, '4': 2, '1': 0, '3': 4}
1 1786976444.117 15 None {'2': 3, '0': 0, '4': 2, '1': 0, '3': 4}
1 1786976444.117 21 None {'2': 3, '0': 0, '4': 3, '1': 0, '3': 4}
1 1786976444.117 24 None {'2': 3, '0': 0, '4': 3, '1': 5, '3': 4}
1 1786976444.118 26 None {'2': 3, '0': 0, '4': 3, '1': 5, '3': 6}
1 1786976444.118 29 None {'2': 3, '0': 0, '4': 4, '1': 5, '3': 6}
1 1786976444.118 33 None {'2': 3, '0': 0, '4': 4, '1': 7, '3': 6}
1 1786976444.118 37 None {'2': 3, '0': 0, '4': 4, '1': 7, '3': 9}
1 1786976444.118 41 None {'2': 3, '0': 0, '4': 7, '1': 7, '3': 9}
1 1786976444.118 44 None {'2': 6, '0': 0, '4': 7, '1': 7, '3': 9}
