ID TIME n private balances
7 1787162512.39 0 {} {}
7 1787162512.39 0 None {}
7 1787162512.39 1 None {'9': 0}
7 1787162512.39 2 None {'9': 0}
7 1787162512.39 3 None {'9': 0, '7': 0}
7 1787162512.39 4 None {'9': 0, '7': 0}
7 1787162512.391 5 None {'9': 0, '7': 0, '10': 0}
7 1787162512.391 6 None {'9': 0, '7': 0, '10': 0}
7 1787162512.391 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
7 1787162512.391 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
7 1787162512.391 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
7 1787162512.391 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
7 1787162512.391 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
7 1787162512.391 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
7 1787162512.391 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
7 1787162512.391 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
7 1787162512.391 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
7 1787162512.391 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
7 1787162512.391 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
7 1787162512.391 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
7 1787162512.391 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
7 1787162512.391 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
7 1787162512.391 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
7 1787162512.391 30 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0, '1': 0}
