ID TIME EVENT X Y XMIN XMAX YMIN YMAX
2 0.009 ENTER 1.366 1.173 -0.143 1.746 -0.143 1.746
2 5.218 EXIT 0.79 0.805 -0.143 1.746 -0.143 1.746
