ID TIME n private balances
4 1787134237.892 0 {} {}
4 1787134237.892 0 None {}
4 1787134237.892 1 None {'1': 0}
4 1787134237.892 2 None {'1': 0, '2': 0}
4 1787134237.892 3 None {'1': 0, '2': 0, '4': 0}
4 1787134237.892 4 None {'1': 0, '2': 0, '4': 0, '5': 0}
4 1787134237.892 5 None {'1': 0, '2': 0, '4': 0, '5': 0}
4 1787134237.892 6 None {'1': 0, '2': 0, '4': 0, '5': 0}
4 1787134237.892 7 None {'1': 0, '2': 0, '4': 0, '5': 0}
4 1787134237.892 8 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 9 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 10 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 11 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 12 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 13 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.892 14 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 15 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 16 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 17 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 18 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 19 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 20 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 21 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 22 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 23 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 24 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 25 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 26 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 27 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 28 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 29 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 30 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 31 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 32 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 33 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.893 34 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 35 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 36 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 37 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 38 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 39 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 40 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 41 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 42 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 43 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 44 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 45 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 46 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 47 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 48 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 49 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 50 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 51 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.894 52 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 53 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 54 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 55 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 56 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 57 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 58 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 59 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 60 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 61 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 62 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
4 1787134237.895 63 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
