ID TIME n private balances
1 1787160986.065 0 {} {}
1 1787160986.065 0 {} {}
1 1787160986.065 1 None {'1': 0}
1 1787160986.065 2 None {'1': 0, '4': 0}
1 1787160986.065 3 None {'1': 0, '4': 0, '2': 0}
1 1787160986.065 4 None {'1': 0, '4': 0, '2': 0}
1 1787160986.065 5 None {'1': 0, '4': 0, '2': 0, '5': 0}
1 1787160986.065 6 None {'1': 0, '4': 0, '2': 0, '5': 0}
1 1787160986.065 7 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 8 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 9 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 10 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 11 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 12 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 13 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 14 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 15 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 16 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 17 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
1 1787160986.065 18 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
