ID TIME n private balances
1 1786571982.279 0 {} {}
1 1786571982.279 1 {} {'1': 0, '0': 0}
1 1786571982.279 8 None {'1': 1, '0': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1786571982.279 11 None {'1': 1, '0': 0, '2': 6, '4': 0, '5': 0, '3': 0}
1 1786571982.279 15 None {'1': 1, '0': 0, '2': 6, '4': 2, '5': 0, '3': 0}
1 1786571982.279 21 None {'1': 1, '0': 0, '2': 6, '4': 2, '5': 0, '3': 3}
1 1786571982.279 28 None {'1': 1, '0': 0, '2': 11, '4': 2, '5': 0, '3': 3}
1 1786571982.279 32 None {'1': 7, '0': 0, '2': 11, '4': 2, '5': 0, '3': 3}
1 1786571982.279 36 None {'1': 7, '0': 0, '2': 11, '4': 2, '5': 0, '3': 6}
1 1786571982.279 39 None {'1': 7, '0': 0, '2': 11, '4': 5, '5': 0, '3': 6}
1 1786571982.279 44 None {'1': 9, '0': 0, '2': 11, '4': 5, '5': 0, '3': 6}
1 1786571982.279 48 None {'1': 9, '0': 0, '2': 11, '4': 5, '5': 4, '3': 6}
1 1786571982.279 54 None {'1': 9, '0': 0, '2': 14, '4': 5, '5': 4, '3': 6}
1 1786571982.279 59 None {'1': 9, '0': 0, '2': 14, '4': 5, '5': 4, '3': 11}
1 1786571982.279 64 None {'1': 9, '0': 0, '2': 14, '4': 9, '5': 4, '3': 11}
1 1786571982.279 67 None {'1': 9, '0': 0, '2': 14, '4': 9, '5': 8, '3': 11}
1 1786571982.279 72 None {'1': 11, '0': 0, '2': 14, '4': 9, '5': 8, '3': 11}
1 1786571982.28 77 None {'1': 11, '0': 0, '2': 18, '4': 9, '5': 8, '3': 11}
1 1786571982.28 80 None {'1': 11, '0': 0, '2': 18, '4': 9, '5': 8, '3': 15}
1 1786571982.28 83 None {'1': 11, '0': 0, '2': 18, '4': 11, '5': 8, '3': 15}
1 1786571982.28 86 None {'1': 13, '0': 0, '2': 18, '4': 11, '5': 8, '3': 15}
1 1786571982.28 92 None {'1': 13, '0': 0, '2': 20, '4': 11, '5': 8, '3': 15}
1 1786571982.28 96 None {'1': 13, '0': 0, '2': 20, '4': 16, '5': 8, '3': 15}
1 1786571982.28 101 None {'1': 13, '0': 0, '2': 20, '4': 16, '5': 11, '3': 15}
1 1786571982.28 103 None {'1': 13, '0': 0, '2': 24, '4': 16, '5': 11, '3': 15}
1 1786571982.28 107 None {'1': 13, '0': 0, '2': 24, '4': 17, '5': 11, '3': 15}
1 1786571982.28 110 None {'1': 16, '0': 0, '2': 24, '4': 17, '5': 11, '3': 15}
1 1786571982.28 114 None {'1': 16, '0': 0, '2': 26, '4': 17, '5': 11, '3': 15}
1 1786571982.28 118 None {'1': 16, '0': 0, '2': 26, '4': 20, '5': 11, '3': 15}
1 1786571982.28 121 None {'1': 16, '0': 0, '2': 26, '4': 20, '5': 11, '3': 18}
1 1786571982.28 128 None {'1': 16, '0': 0, '2': 26, '4': 20, '5': 13, '3': 18}
1 1786571982.28 130 None {'1': 16, '0': 0, '2': 32, '4': 20, '5': 13, '3': 18}
1 1786571982.28 134 None {'1': 17, '0': 0, '2': 32, '4': 20, '5': 13, '3': 18}
1 1786571982.28 138 None {'1': 17, '0': 0, '2': 32, '4': 20, '5': 13, '3': 21}
1 1786571982.28 140 None {'1': 17, '0': 0, '2': 35, '4': 20, '5': 13, '3': 21}
1 1786571982.28 147 None {'1': 18, '0': 0, '2': 35, '4': 20, '5': 13, '3': 21}
1 1786571982.28 149 None {'1': 18, '0': 0, '2': 35, '4': 26, '5': 13, '3': 21}
1 1786571982.28 154 None {'1': 18, '0': 0, '2': 36, '4': 26, '5': 13, '3': 21}
1 1786571982.281 158 None {'1': 18, '0': 0, '2': 36, '4': 26, '5': 17, '3': 21}
1 1786571982.281 164 None {'1': 18, '0': 0, '2': 36, '4': 26, '5': 17, '3': 24}
1 1786571982.281 167 None {'1': 23, '0': 0, '2': 36, '4': 26, '5': 17, '3': 24}
1 1786571982.281 171 None {'1': 23, '0': 0, '2': 36, '4': 26, '5': 19, '3': 24}
1 1786571982.281 176 None {'1': 23, '0': 0, '2': 36, '4': 26, '5': 19, '3': 27}
1 1786571982.281 180 None {'1': 23, '0': 0, '2': 40, '4': 26, '5': 19, '3': 27}
1 1786571982.281 184 None {'1': 23, '0': 0, '2': 40, '4': 29, '5': 19, '3': 27}
1 1786571982.281 190 None {'1': 26, '0': 0, '2': 40, '4': 29, '5': 19, '3': 27}
1 1786571982.281 194 None {'1': 26, '0': 0, '2': 40, '4': 29, '5': 24, '3': 27}
1 1786571982.281 202 None {'1': 26, '0': 0, '2': 40, '4': 32, '5': 24, '3': 27}
1 1786571982.281 205 None {'1': 26, '0': 0, '2': 47, '4': 32, '5': 24, '3': 27}
1 1786571982.281 208 None {'1': 26, '0': 0, '2': 47, '4': 32, '5': 24, '3': 29}
1 1786571982.281 215 None {'1': 26, '0': 0, '2': 47, '4': 34, '5': 24, '3': 29}
1 1786571982.281 219 None {'1': 32, '0': 0, '2': 47, '4': 34, '5': 24, '3': 29}
1 1786571982.281 223 None {'1': 32, '0': 0, '2': 47, '4': 34, '5': 24, '3': 32}
1 1786571982.281 228 None {'1': 32, '0': 0, '2': 50, '4': 34, '5': 24, '3': 32}
1 1786571982.281 231 None {'1': 32, '0': 0, '2': 50, '4': 34, '5': 28, '3': 32}
1 1786571982.281 238 None {'1': 34, '0': 0, '2': 50, '4': 34, '5': 28, '3': 32}
1 1786571982.281 242 None {'1': 34, '0': 0, '2': 56, '4': 34, '5': 28, '3': 32}
1 1786571982.281 245 None {'1': 34, '0': 0, '2': 56, '4': 34, '5': 28, '3': 35}
1 1786571982.281 250 None {'1': 34, '0': 0, '2': 56, '4': 36, '5': 28, '3': 35}
1 1786571982.282 255 None {'1': 34, '0': 0, '2': 56, '4': 36, '5': 32, '3': 35}
1 1786571982.282 259 None {'1': 34, '0': 0, '2': 56, '4': 36, '5': 32, '3': 39}
1 1786571982.282 265 None {'1': 37, '0': 0, '2': 56, '4': 36, '5': 32, '3': 39}
1 1786571982.282 270 None {'1': 37, '0': 0, '2': 56, '4': 36, '5': 37, '3': 39}
1 1786571982.282 272 None {'1': 37, '0': 0, '2': 60, '4': 36, '5': 37, '3': 39}
1 1786571982.282 274 None {'1': 37, '0': 0, '2': 60, '4': 36, '5': 37, '3': 40}
1 1786571982.282 278 None {'1': 37, '0': 0, '2': 60, '4': 37, '5': 37, '3': 40}
1 1786571982.282 282 None {'1': 37, '0': 0, '2': 60, '4': 37, '5': 40, '3': 40}
1 1786571982.282 287 None {'1': 37, '0': 0, '2': 60, '4': 37, '5': 40, '3': 43}
