ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 57.976 ENTER 0.781 0.821 -0.143 1.746 -0.143 1.741 1 152.658 EXIT 0.818 0.781 -0.143 1.746 -0.143 1.746
85 ENTER 0.752 0.861 -0.143 1.746 -0.143 1.746
