ID TIME n private balances
4 1786984271.651 0 {} {}
4 1786984271.651 4 None {'1': 0, '0': 0, '4': 0, '3': 0, '2': 0}
4 1786984271.651 6 None {'1': 4, '0': 0, '4': 0, '3': 0, '2': 0}
4 1786984271.651 9 None {'1': 5, '0': 0, '4': 0, '3': 0, '2': 0}
4 1786984271.651 12 None {'1': 5, '0': 0, '4': 2, '3': 0, '2': 0}
4 1786984271.652 15 None {'1': 7, '0': 0, '4': 2, '3': 0, '2': 0}
4 1786984271.652 23 None {'1': 7, '0': 0, '4': 4, '3': 0, '2': 0}
4 1786984271.652 26 None {'1': 7, '0': 0, '4': 4, '3': 7, '2': 0}
4 1786984271.652 28 None {'1': 7, '0': 0, '4': 4, '3': 9, '2': 0}
4 1786984271.652 29 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
4 1786984271.652 30 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
4 1786984271.652 34 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
