ID TIME n private balances
4 1786976146.004 0 {} {}
4 1786976146.004 0 None {}
4 1786976146.004 2 None {'2': 0, '0': 0, '1': 0}
4 1786976146.004 9 None {'2': 1, '0': 0, '1': 0, '3': 0, '4': 0}
4 1786976146.004 12 None {'2': 1, '0': 0, '1': 0, '3': 6, '4': 0}
4 1786976146.004 15 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 0}
4 1786976146.004 19 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 2}
4 1786976146.004 22 None {'2': 1, '0': 0, '1': 2, '3': 9, '4': 2}
4 1786976146.004 25 None {'2': 1, '0': 0, '1': 4, '3': 9, '4': 2}
4 1786976146.005 28 None {'2': 1, '0': 0, '1': 4, '3': 9, '4': 4}
