ID TIME n private balances
5 1786584310.14 0 {} {}
5 1786584310.141 1 None {'3': 0, '0': 0}
5 1786584310.141 7 None {'3': 1, '0': 0, '4': 0, '2': 0, '5': 0, '1': 0}
5 1786584310.141 12 None {'3': 1, '0': 0, '4': 5, '2': 0, '5': 0, '1': 0}
5 1786584310.141 17 None {'3': 1, '0': 0, '4': 9, '2': 0, '5': 0, '1': 0}
5 1786584310.141 21 None {'3': 1, '0': 0, '4': 13, '2': 0, '5': 0, '1': 0}
5 1786584310.141 22 None {'3': 1, '0': 0, '4': 13, '2': 3, '5': 0, '1': 0}
5 1786584310.141 29 None {'3': 1, '0': 0, '4': 13, '2': 3, '5': 0, '1': 0}
5 1786584310.141 33 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 0}
5 1786584310.142 35 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 3}
5 1786584310.142 41 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 0, '1': 4}
5 1786584310.142 43 None {'3': 1, '0': 0, '4': 13, '2': 9, '5': 5, '1': 4}
5 1786584310.142 48 None {'3': 1, '0': 0, '4': 13, '2': 10, '5': 5, '1': 4}
5 1786584310.142 54 None {'3': 1, '0': 0, '4': 17, '2': 10, '5': 5, '1': 4}
5 1786584310.142 55 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
5 1786584310.142 56 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
5 1786584310.142 62 None {'3': 1, '0': 0, '4': 17, '2': 15, '5': 5, '1': 4}
