ID TIME ROBOT_ID QLTY QTTY TOTAL
0 23.113 2 blue 8
0 29.312 21 blue 16
0 30.537 18 blue 24
0 31.755 17 blue 32
0 35.274 19 blue 40
0 37.101 3 blue 48
0 42.216 16 blue 56
0 44.514 25 blue 64
0 46.794 14 blue 72
0 48.47 7 blue 80
0 52.495 24 blue 88
0 56.526 23 blue 96
0 58.588 12 blue 104
0 59.947 4 blue 117
0 61.021 15 blue 133
0 64.74 21 blue 141
0 68.827 5 blue 149
0 70.292 13 blue 157
0 72.088 3 blue 165
0 74.094 8 blue 173
0 77.835 25 blue 181
0 82.639 10 blue 189
0 84.663 6 blue 197
0 97.467 20 blue 205
0 101.738 11 blue 213
0 109.204 4 blue 227
0 111.709 24 blue 235
0 116.675 21 blue 238
0 119.501 14 blue 252
0 121.903 25 blue 267
0 123.923 15 blue 275
0 127.312 23 blue 283
0 131.645 16 blue 291
0 136.772 13 blue 307
0 143.674 17 blue 320
0 145.062 4 blue 328
0 151.125 6 blue 336
0 153.539 9 blue 344
0 155.125 22 blue 360
0 156.275 12 blue 368
0 163.578 24 blue 376
0 165.309 23 blue 384
0 168.767 25 blue 392
0 172.603 19 blue 400
0 175.385 3 blue 416
0 178.544 7 blue 432
0 180.774 15 blue 440
0 183.929 9 blue 448
0 189.85 18 blue 456
0 190.941 20 blue 464
0 199.37 22 blue 480
0 212.863 14 blue 488
0 215.011 23 blue 496
0 219.432 16 blue 520
0 222.029 8 blue 528
0 225.603 13 blue 536
0 227.687 9 blue 552
0 230.72 17 blue 560
0 232.647 10 blue 568
0 234.828 12 blue 576
0 237.463 15 blue 584
0 239.404 18 blue 592
0 244.747 5 blue 608
0 247.694 20 blue 616
0 251.494 7 blue 624
0 254.11 1 blue 640
0 259.946 9 blue 648
0 264.419 15 blue 649
0 266.691 14 blue 654
0 269.882 22 blue 661
0 272.013 12 blue 685
0 274.654 10 blue 693
0 280.371 24 blue 701
0 283.312 16 blue 717
0 286.66 17 blue 734
0 288.56 2 blue 750
0 290.184 13 blue 763
0 299.73 1 blue 770
0 306.598 20 blue 778
0 308.089 18 blue 785
0 309.385 8 blue 793
0 313.229 7 blue 801
0 315.172 11 blue 809
0 318.926 3 blue 817
0 325.088 19 blue 825
0 326.798 5 blue 833
0 333.822 24 blue 849
0 337.366 23 blue 855
0 341.005 13 blue 871
0 350.168 22 blue 887
0 352.476 18 blue 895
0 356.19 25 blue 919
0 366.484 1 blue 927
0 367.823 14 blue 935
0 368.844 11 blue 943
0 370.355 19 blue 945
0 372.378 7 blue 951
0 379.263 3 blue 959
0 394.073 9 blue 967
0 399.135 8 blue 975
0 408.67 16 blue 983
0 413.098 6 blue 996
0 414.266 4 blue 1004
0 418.398 21 blue 1012
0 423.373 13 blue 1020
0 426.835 5 blue 1028
0 429.71 1 blue 1044
0 437.598 23 blue 1052
0 441.78 10 blue 1060
0 446.852 20 blue 1076
0 448.749 24 blue 1084
0 453.305 7 blue 1100
0 454.878 11 blue 1116
0 457.434 8 blue 1124
0 459.555 17 blue 1130
0 462.92 6 blue 1146
0 467.246 9 blue 1152
0 477.636 5 blue 1160
0 479.266 18 blue 1168
0 482.273 4 blue 1174
0 486.706 25 blue 1182
0 499.017 16 blue 1190
0 502.718 22 blue 1198
0 511.114 15 blue 1206
0 512.882 24 blue 1214
0 521.782 8 blue 1230
0 530.038 6 blue 1238
0 533.752 3 blue 1246
0 536.345 21 blue 1254
0 538.126 13 blue 1262
0 541.639 12 blue 1278
0 548.526 11 blue 1283
0 550.894 20 blue 1291
0 555.173 16 blue 1296
0 559.268 22 blue 1301
0 565.045 24 blue 1309
0 567.083 25 blue 1325
0 569.011 1 blue 1340
0 572.213 4 blue 1348
0 577.545 7 blue 1356
0 579.277 10 blue 1369
0 580.647 18 blue 1377
0 582.864 17 blue 1381
0 584.536 8 blue 1397
0 590.742 13 blue 1405
0 595.178 20 blue 1413
0 598.781 3 blue 1415
0 603.267 21 blue 1423
0 605.345 19 blue 1431
0 606.351 14 blue 1439
0 609.018 9 blue 1447
