ID TIME n private balances
3 1786781591.91 0 {} {}
3 1786781591.91 5 {} {'3': 0, '0': 0, '4': 0, '2': 0, '5': 0, '1': 0}
3 1786781591.91 9 {} {'3': 5, '0': 0, '4': 0, '2': 0, '5': 0, '1': 0}
3 1786781591.91 15 None {'3': 8, '0': 0, '4': 0, '2': 0, '5': 0, '1': 0}
3 1786781591.91 18 None {'3': 8, '0': 0, '4': 0, '2': 0, '5': 5, '1': 0}
3 1786781591.911 23 None {'3': 8, '0': 0, '4': 2, '2': 0, '5': 5, '1': 0}
3 1786781591.911 26 None {'3': 8, '0': 0, '4': 2, '2': 0, '5': 5, '1': 4}
3 1786781591.911 33 None {'3': 8, '0': 0, '4': 2, '2': 2, '5': 5, '1': 4}
3 1786781591.911 36 None {'3': 14, '0': 0, '4': 2, '2': 2, '5': 5, '1': 4}
3 1786781591.911 41 None {'3': 14, '0': 0, '4': 2, '2': 4, '5': 5, '1': 4}
3 1786781591.911 47 None {'3': 14, '0': 0, '4': 6, '2': 4, '5': 5, '1': 4}
3 1786781591.911 51 None {'3': 14, '0': 0, '4': 6, '2': 4, '5': 10, '1': 4}
3 1786781591.911 57 None {'3': 14, '0': 0, '4': 6, '2': 4, '5': 13, '1': 4}
3 1786781591.912 63 None {'3': 19, '0': 0, '4': 6, '2': 4, '5': 13, '1': 4}
3 1786781591.912 69 None {'3': 19, '0': 0, '4': 6, '2': 9, '5': 13, '1': 4}
3 1786781591.912 73 None {'3': 19, '0': 0, '4': 6, '2': 9, '5': 13, '1': 9}
3 1786781591.912 79 None {'3': 19, '0': 0, '4': 6, '2': 9, '5': 16, '1': 9}
3 1786781591.912 85 None {'3': 19, '0': 0, '4': 6, '2': 9, '5': 16, '1': 14}
