ID TIME n private balances
3 1786976146.009 0 {} {}
3 1786976146.009 0 None {}
3 1786976146.009 2 None {'2': 0, '0': 0, '1': 0}
3 1786976146.009 9 None {'2': 1, '0': 0, '1': 0, '3': 0, '4': 0}
3 1786976146.009 12 None {'2': 1, '0': 0, '1': 0, '3': 6, '4': 0}
3 1786976146.01 15 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 0}
3 1786976146.01 19 None {'2': 1, '0': 0, '1': 2, '3': 6, '4': 2}
3 1786976146.01 22 None {'2': 1, '0': 0, '1': 2, '3': 9, '4': 2}
