ID TIME EVENT X Y XMIN XMAX YMIN YMAX
4 311.211 ENTER 1.213 1.064 -0.203 2.469 -0.203 2.464 4 835.996 EXIT 1.074 1.187 -0.203 2.469 -0.203 2.469
803.996 ENTER 1.055 1.222 -0.203 2.469 -0.203 2.469
