ID TIME n private balances
6 1787162984.664 0 {} {}
6 1787162984.664 0 None {}
6 1787162984.664 1 None {'2': 0}
6 1787162984.665 2 None {'2': 0, '4': 0}
6 1787162984.665 3 None {'2': 0, '4': 0}
6 1787162984.665 4 None {'2': 0, '4': 0, '9': 0}
6 1787162984.665 5 None {'2': 0, '4': 0, '9': 0, '7': 0}
6 1787162984.665 6 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0}
6 1787162984.665 7 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 8 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 9 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 10 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 11 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 12 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 13 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
6 1787162984.665 14 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0}
6 1787162984.665 15 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
6 1787162984.665 16 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
6 1787162984.665 17 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
6 1787162984.665 18 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
6 1787162984.665 19 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
6 1787162984.665 20 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
6 1787162984.665 21 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
6 1787162984.665 22 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
6 1787162984.665 23 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
6 1787162984.665 24 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
6 1787162984.665 25 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
6 1787162984.665 26 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
