ID TIME n private balances
3 1786769518.389 0 {} {}
3 1786769518.389 1 None {'1': 0, '0': 0}
3 1786769518.389 6 None {'1': 1, '0': 0, '2': 0, '3': 0, '4': 0}
3 1786769518.389 8 None {'1': 1, '0': 0, '2': 4, '3': 0, '4': 0}
3 1786769518.39 12 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 0, '5': 0}
3 1786769518.39 14 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 0}
3 1786769518.39 24 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 1}
3 1786769518.39 28 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 3, '5': 1}
3 1786769518.39 31 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 6, '5': 1}
3 1786769518.39 34 None {'1': 1, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
3 1786769518.39 38 None {'1': 3, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
3 1786769518.39 42 None {'1': 3, '0': 0, '2': 16, '3': 3, '4': 6, '5': 1}
3 1786769518.39 45 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 6, '5': 1}
3 1786769518.39 50 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 1}
3 1786769518.39 56 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 5}
3 1786769518.39 59 None {'1': 3, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
3 1786769518.39 64 None {'1': 5, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
3 1786769518.39 67 None {'1': 5, '0': 0, '2': 21, '3': 10, '4': 8, '5': 5}
3 1786769518.39 71 None {'1': 5, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
3 1786769518.39 75 None {'1': 8, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
3 1786769518.39 77 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 5}
3 1786769518.39 80 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 6}
3 1786769518.39 84 None {'1': 10, '0': 0, '2': 23, '3': 13, '4': 8, '5': 6}
3 1786769518.39 86 None {'1': 10, '0': 0, '2': 26, '3': 13, '4': 8, '5': 6}
3 1786769518.39 90 None {'1': 10, '0': 0, '2': 26, '3': 14, '4': 8, '5': 6}
3 1786769518.39 92 None {'1': 13, '0': 0, '2': 26, '3': 14, '4': 8, '5': 6}
3 1786769518.391 96 None {'1': 13, '0': 0, '2': 26, '3': 14, '4': 8, '5': 7}
3 1786769518.391 99 None {'1': 13, '0': 0, '2': 26, '3': 17, '4': 8, '5': 7}
3 1786769518.391 103 None {'1': 13, '0': 0, '2': 26, '3': 17, '4': 10, '5': 7}
3 1786769518.391 108 None {'1': 13, '0': 0, '2': 26, '3': 17, '4': 10, '5': 10}
3 1786769518.391 113 None {'1': 13, '0': 0, '2': 30, '3': 17, '4': 10, '5': 10}
3 1786769518.391 118 None {'1': 17, '0': 0, '2': 30, '3': 17, '4': 10, '5': 10}
3 1786769518.391 123 None {'1': 17, '0': 0, '2': 30, '3': 17, '4': 10, '5': 14}
3 1786769518.391 126 None {'1': 17, '0': 0, '2': 30, '3': 21, '4': 10, '5': 14}
3 1786769518.391 130 None {'1': 17, '0': 0, '2': 30, '3': 21, '4': 12, '5': 14}
3 1786769518.391 133 None {'1': 17, '0': 0, '2': 30, '3': 21, '4': 12, '5': 17}
3 1786769518.391 136 None {'1': 19, '0': 0, '2': 30, '3': 21, '4': 12, '5': 17}
3 1786769518.391 140 None {'1': 19, '0': 0, '2': 32, '3': 21, '4': 12, '5': 17}
3 1786769518.391 143 None {'1': 19, '0': 0, '2': 32, '3': 21, '4': 12, '5': 20}
3 1786769518.391 150 None {'1': 19, '0': 0, '2': 32, '3': 23, '4': 12, '5': 20}
3 1786769518.391 154 None {'1': 19, '0': 0, '2': 32, '3': 23, '4': 18, '5': 20}
3 1786769518.391 159 None {'1': 22, '0': 0, '2': 32, '3': 23, '4': 18, '5': 20}
3 1786769518.391 163 None {'1': 22, '0': 0, '2': 32, '3': 27, '4': 18, '5': 20}
3 1786769518.391 167 None {'1': 22, '0': 0, '2': 32, '3': 27, '4': 21, '5': 20}
3 1786769518.391 173 None {'1': 25, '0': 0, '2': 32, '3': 27, '4': 21, '5': 20}
3 1786769518.391 179 None {'1': 25, '0': 0, '2': 37, '3': 27, '4': 21, '5': 20}
3 1786769518.391 182 None {'1': 25, '0': 0, '2': 37, '3': 32, '4': 21, '5': 20}
3 1786769518.391 187 None {'1': 27, '0': 0, '2': 37, '3': 32, '4': 21, '5': 20}
3 1786769518.391 189 None {'1': 27, '0': 0, '2': 37, '3': 32, '4': 25, '5': 20}
3 1786769518.392 192 None {'1': 27, '0': 0, '2': 37, '3': 33, '4': 25, '5': 20}
3 1786769518.392 196 None {'1': 27, '0': 0, '2': 37, '3': 33, '4': 25, '5': 22}
3 1786769518.392 201 None {'1': 27, '0': 0, '2': 37, '3': 33, '4': 28, '5': 22}
3 1786769518.392 205 None {'1': 27, '0': 0, '2': 41, '3': 33, '4': 28, '5': 22}
3 1786769518.392 208 None {'1': 27, '0': 0, '2': 41, '3': 33, '4': 28, '5': 25}
3 1786769518.392 211 None {'1': 27, '0': 0, '2': 41, '3': 35, '4': 28, '5': 25}
3 1786769518.392 214 None {'1': 27, '0': 0, '2': 41, '3': 35, '4': 30, '5': 25}
3 1786769518.392 218 None {'1': 27, '0': 0, '2': 41, '3': 35, '4': 30, '5': 27}
3 1786769518.392 224 None {'1': 27, '0': 0, '2': 44, '3': 35, '4': 30, '5': 27}
3 1786769518.392 226 None {'1': 27, '0': 0, '2': 44, '3': 35, '4': 35, '5': 27}
3 1786769518.392 230 None {'1': 27, '0': 0, '2': 44, '3': 36, '4': 35, '5': 27}
3 1786769518.392 236 None {'1': 27, '0': 0, '2': 44, '3': 36, '4': 35, '5': 30}
3 1786769518.392 240 None {'1': 32, '0': 0, '2': 44, '3': 36, '4': 35, '5': 30}
3 1786769518.392 243 None {'1': 32, '0': 0, '2': 47, '3': 36, '4': 35, '5': 30}
3 1786769518.392 249 None {'1': 32, '0': 0, '2': 47, '3': 38, '4': 35, '5': 30}
3 1786769518.392 253 None {'1': 32, '0': 0, '2': 47, '3': 38, '4': 40, '5': 30}
3 1786769518.392 256 None {'1': 32, '0': 0, '2': 50, '3': 38, '4': 40, '5': 30}
3 1786769518.392 260 None {'1': 32, '0': 0, '2': 50, '3': 40, '4': 40, '5': 30}
