ID TIME n private balances
2 1786985399.185 0 {} {}
2 1786985399.185 1 None {'3': 0, '0': 0}
2 1786985399.185 7 None {'3': 1, '0': 0, '7': 0, '5': 0, '2': 0, '1': 0}
2 1786985399.185 12 None {'3': 6, '0': 0, '7': 0, '5': 0, '2': 0, '1': 0}
2 1786985399.185 15 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 0, '1': 0}
2 1786985399.185 19 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 0, '1': 2}
2 1786985399.185 22 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 0, '1': 5}
2 1786985399.185 25 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 2, '1': 5}
2 1786985399.185 29 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 4, '1': 5}
2 1786985399.185 53 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 4, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
2 1786985399.185 57 None {'3': 10, '0': 0, '7': 0, '5': 0, '2': 27, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
2 1786985399.185 61 None {'3': 10, '0': 0, '7': 3, '5': 0, '2': 27, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
2 1786985399.186 65 None {'3': 10, '0': 0, '7': 3, '5': 0, '2': 30, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
2 1786985399.186 69 None {'3': 10, '0': 0, '7': 3, '5': 0, '2': 33, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
2 1786985399.186 72 None {'3': 10, '0': 0, '7': 3, '5': 0, '2': 36, '1': 8, '11': 0, '4': 0, '9': 0, '10': 0, '12': 0, '6': 0, '8': 0}
