ID TIME n private balances
3 1786976279.034 0 {} {}
3 1786976279.034 0 None {}
3 1786976279.034 4 None {'2': 0, '0': 0, '1': 0}
3 1786976279.034 8 None {'2': 3, '0': 0, '1': 0, '3': 0}
3 1786976279.035 12 None {'2': 3, '0': 0, '1': 0, '3': 3, '4': 0}
3 1786976279.035 15 None {'2': 3, '0': 0, '1': 0, '3': 3, '4': 3}
3 1786976279.035 18 None {'2': 3, '0': 0, '1': 2, '3': 3, '4': 3}
3 1786976279.035 22 None {'2': 3, '0': 0, '1': 2, '3': 5, '4': 3}
3 1786976279.035 25 None {'2': 6, '0': 0, '1': 2, '3': 5, '4': 3}
3 1786976279.035 29 None {'2': 6, '0': 0, '1': 4, '3': 5, '4': 3}
3 1786976279.035 33 None {'2': 6, '0': 0, '1': 4, '3': 5, '4': 6}
3 1786976279.035 36 None {'2': 6, '0': 0, '1': 4, '3': 8, '4': 6}
3 1786976279.035 39 None {'2': 8, '0': 0, '1': 4, '3': 8, '4': 6}
3 1786976279.035 41 None {'2': 8, '0': 0, '1': 4, '3': 8, '4': 8}
3 1786976279.035 46 None {'2': 8, '0': 0, '1': 4, '3': 9, '4': 8}
