ID TIME 
0 0.025 
0 0.051 
0 0.062 
0 0.073 
0 0.084 
0 0.096 
0 0.107 
0 0.117 
0 0.129 
0 0.141 
0 0.171 
0 0.183 
0 0.195 
0 0.208 
0 0.22 
0 0.232 
0 0.244 
0 0.256 
0 0.267 
0 0.28 
0 0.296 
0 0.307 
0 0.481 
0 0.494 
0 0.507 
0 0.52 
0 0.534 
0 0.548 
0 0.562 
0 0.575 
0 0.592 
0 0.605 
0 0.618 
0 0.631 
0 0.644 
0 0.658 
0 0.671 
0 0.684 
0 0.697 
0 0.709 
0 0.726 
0 0.739 
0 0.752 
0 0.949 
0 0.967 
0 0.984 
0 1.001 
0 1.019 
0 1.036 
0 1.053 
0 1.073 
0 1.09 
0 1.107 
0 1.125 
0 1.143 
0 1.159 
0 1.176 
0 1.193 
0 1.21 
0 1.228 
0 1.252 
0 1.27 
0 1.287 
0 1.304 
0 1.457 
0 1.474 
0 1.491 
0 1.507 
0 1.523 
0 1.54 
0 1.559 
0 1.576 
0 1.592 
0 1.609 
0 1.625 
0 1.641 
0 1.657 
0 1.673 
0 1.691 
0 1.708 
0 1.727 
0 1.743 
0 1.76 
0 1.776 
0 1.792 
0 1.993 
0 2.017 
0 2.044 
0 2.072 
0 2.094 
0 2.12 
0 2.145 
0 2.171 
0 2.196 
0 2.221 
0 2.247 
0 2.273 
0 2.299 
0 2.325 
0 2.35 
0 2.378 
0 2.403 
0 2.43 
0 2.454 
0 2.48 
0 2.506 
0 2.665 
0 2.697 
0 2.73 
0 2.761 
0 2.795 
0 2.827 
0 2.859 
0 2.89 
0 2.922 
0 2.955 
0 2.987 
0 3.019 
0 3.051 
0 3.083 
0 3.125 
0 3.159 
0 3.192 
0 3.225 
0 3.258 
0 3.291 
0 3.325 
0 3.458 
0 3.493 
0 3.529 
0 3.575 
0 3.613 
0 3.65 
0 3.686 
0 3.722 
0 3.758 
0 3.794 
0 3.831 
0 3.866 
0 3.903 
0 3.94 
0 3.975 
0 4.011 
0 4.047 
0 4.084 
0 4.12 
0 4.156 
0 4.191 
0 4.312 
0 4.346 
0 4.384 
0 4.421 
0 4.458 
0 4.495 
0 4.531 
0 4.568 
0 4.604 
0 4.64 
0 4.676 
0 4.713 
0 4.751 
0 4.796 
0 4.832 
0 4.868 
0 4.905 
0 4.941 
0 4.978 
0 5.014 
0 5.05 
0 5.165 
0 5.202 
0 5.238 
0 5.274 
0 5.31 
0 5.347 
0 5.383 
0 5.419 
0 5.455 
0 5.491 
0 5.528 
0 5.565 
0 5.601 
0 5.638 
0 5.674 
0 5.71 
0 5.747 
0 5.783 
0 5.819 
0 5.855 
0 5.891 
0 6.008 
0 6.043 
0 6.08 
0 6.117 
0 6.154 
0 6.195 
0 6.231 
0 6.267 
0 6.303 
0 6.339 
0 6.377 
0 6.413 
0 6.449 
0 6.486 
0 6.521 
0 6.557 
0 6.593 
0 6.629 
0 6.664 
0 6.7 
0 6.738 
0 6.86 
0 6.895 
0 6.93 
0 6.966 
0 7.002 
0 7.038 
0 7.073 
0 7.109 
0 7.144 
0 7.182 
0 7.218 
0 7.254 
0 7.289 
0 7.325 
0 7.361 
0 7.396 
0 7.432 
0 7.467 
0 7.503 
0 7.541 
0 7.576 
0 7.749 
0 7.781 
0 7.813 
0 7.844 
0 7.876 
0 7.908 
0 7.939 
0 7.971 
0 8.004 
0 8.035 
0 8.071 
0 8.102 
0 8.134 
0 8.165 
0 8.196 
0 8.228 
0 8.259 
0 8.29 
0 8.323 
0 8.354 
0 8.385 
0 8.517 
0 8.544 
0 8.573 
0 8.6 
0 8.627 
0 8.655 
0 8.681 
0 8.711 
0 8.737 
0 8.764 
0 8.79 
0 8.817 
0 8.844 
0 8.871 
0 8.897 
0 8.924 
0 8.951 
0 8.979 
0 9.006 
0 9.032 
0 9.061 
0 9.183 
0 9.206 
0 9.229 
0 9.253 
0 9.277 
0 9.302 
0 9.332 
0 9.356 
0 9.38 
0 9.404 
0 9.427 
0 9.451 
0 9.475 
0 9.499 
0 9.523 
0 9.547 
0 9.573 
0 9.597 
0 9.622 
0 9.645 
0 9.669 
0 9.775 
0 9.798 
0 9.821 
0 9.843 
0 9.865 
0 9.891 
0 9.913 
0 9.94 
0 9.963 
0 9.986 
0 10.008 
0 10.031 
0 10.054 
0 10.074 
0 10.096 
0 10.12 
0 10.143 
0 10.166 
0 10.189 
0 10.211 
0 10.234 
0 10.319 
0 10.34 
0 10.363 
0 10.386 
0 10.41 
0 10.432 
0 10.455 
0 10.478 
0 10.5 
0 10.522 
0 10.545 
0 10.572 
0 10.595 
0 10.618 
0 10.643 
0 10.666 
0 10.689 
0 10.712 
0 10.735 
0 10.757 
0 10.78 
0 10.862 
0 10.884 
0 10.906 
0 10.931 
0 10.954 
0 10.975 
0 10.998 
0 11.02 
0 11.042 
0 11.064 
0 11.086 
0 11.108 
0 11.13 
0 11.154 
0 11.175 
0 11.198 
0 11.22 
0 11.242 
0 11.264 
0 11.287 
0 11.308 
0 11.408 
0 11.43 
0 11.454 
0 11.476 
0 11.499 
0 11.522 
0 11.544 
0 11.566 
0 11.588 
0 11.611 
0 11.633 
0 11.655 
0 11.678 
0 11.701 
0 11.723 
0 11.755 
0 11.776 
0 11.798 
0 11.82 
0 11.842 
0 11.864 
0 11.933 
