ID TIME n private balances
1 1786976509.693 0 {} {}
1 1786976509.693 0 {} {}
1 1786976509.693 3 None {'2': 0, '0': 0, '4': 0, '1': 0}
1 1786976509.693 6 None {'2': 2, '0': 0, '4': 0, '1': 0}
1 1786976509.693 10 None {'2': 2, '0': 0, '4': 2, '1': 0}
1 1786976509.693 15 None {'2': 2, '0': 0, '4': 2, '1': 3, '3': 0}
1 1786976509.693 19 None {'2': 2, '0': 0, '4': 2, '1': 3, '3': 4}
1 1786976509.693 21 None {'2': 2, '0': 0, '4': 5, '1': 3, '3': 4}
1 1786976509.693 23 None {'2': 3, '0': 0, '4': 5, '1': 3, '3': 4}
1 1786976509.693 27 None {'2': 3, '0': 0, '4': 5, '1': 3, '3': 5}
1 1786976509.694 30 None {'2': 3, '0': 0, '4': 8, '1': 3, '3': 5}
