ID TIME n private balances
1 1786584192.618 0 {} {}
1 1786584192.618 5 None {'3': 0, '0': 0, '2': 0, '4': 0, '5': 0, '1': 0}
1 1786584192.618 11 None {'3': 5, '0': 0, '2': 0, '4': 0, '5': 0, '1': 0}
1 1786584192.618 15 None {'3': 5, '0': 0, '2': 0, '4': 0, '5': 0, '1': 5}
1 1786584192.618 19 None {'3': 5, '0': 0, '2': 0, '4': 0, '5': 3, '1': 5}
1 1786584192.618 23 None {'3': 5, '0': 0, '2': 0, '4': 0, '5': 6, '1': 5}
1 1786584192.618 27 None {'3': 5, '0': 0, '2': 0, '4': 0, '5': 9, '1': 5}
1 1786584192.619 33 None {'3': 5, '0': 0, '2': 0, '4': 3, '5': 9, '1': 5}
1 1786584192.619 39 None {'3': 5, '0': 0, '2': 5, '4': 3, '5': 9, '1': 5}
1 1786584192.619 44 None {'3': 10, '0': 0, '2': 5, '4': 3, '5': 9, '1': 5}
1 1786584192.619 51 None {'3': 10, '0': 0, '2': 9, '4': 3, '5': 9, '1': 5}
1 1786584192.619 57 None {'3': 16, '0': 0, '2': 9, '4': 3, '5': 9, '1': 5}
1 1786584192.619 61 None {'3': 16, '0': 0, '2': 9, '4': 8, '5': 9, '1': 5}
1 1786584192.619 66 None {'3': 16, '0': 0, '2': 9, '4': 11, '5': 9, '1': 5}
1 1786584192.62 71 None {'3': 20, '0': 0, '2': 9, '4': 11, '5': 9, '1': 5}
1 1786584192.62 77 None {'3': 20, '0': 0, '2': 13, '4': 11, '5': 9, '1': 5}
