ID TIME n private balances
1 1786976336.035 0 {} {}
1 1786976336.035 0 {} {}
1 1786976336.035 3 None {'2': 0, '0': 0, '1': 0}
1 1786976336.035 8 None {'2': 2, '0': 0, '1': 0, '4': 0, '3': 0}
1 1786976336.035 12 None {'2': 2, '0': 0, '1': 0, '4': 4, '3': 0}
1 1786976336.035 15 None {'2': 2, '0': 0, '1': 0, '4': 4, '3': 3}
1 1786976336.035 18 None {'2': 4, '0': 0, '1': 0, '4': 4, '3': 3}
1 1786976336.035 21 None {'2': 4, '0': 0, '1': 0, '4': 6, '3': 3}
1 1786976336.035 25 None {'2': 4, '0': 0, '1': 0, '4': 6, '3': 5}
1 1786976336.035 28 None {'2': 7, '0': 0, '1': 0, '4': 6, '3': 5}
1 1786976336.035 31 None {'2': 7, '0': 0, '1': 0, '4': 8, '3': 5}
1 1786976336.035 34 None {'2': 7, '0': 0, '1': 0, '4': 8, '3': 7}
1 1786976336.035 38 None {'2': 9, '0': 0, '1': 0, '4': 8, '3': 7}
1 1786976336.035 41 None {'2': 9, '0': 0, '1': 0, '4': 11, '3': 7}
1 1786976336.035 45 None {'2': 9, '0': 0, '1': 0, '4': 11, '3': 9}
1 1786976336.035 49 None {'2': 12, '0': 0, '1': 0, '4': 11, '3': 9}
1 1786976336.036 52 None {'2': 12, '0': 0, '1': 0, '4': 14, '3': 9}
1 1786976336.036 57 None {'2': 12, '0': 0, '1': 0, '4': 14, '3': 11}
1 1786976336.036 61 None {'2': 12, '0': 0, '1': 4, '4': 14, '3': 11}
1 1786976336.036 64 None {'2': 12, '0': 0, '1': 4, '4': 17, '3': 11}
1 1786976336.036 69 None {'2': 12, '0': 0, '1': 4, '4': 17, '3': 13}
1 1786976336.036 71 None {'2': 16, '0': 0, '1': 4, '4': 17, '3': 13}
1 1786976336.036 75 None {'2': 16, '0': 0, '1': 5, '4': 17, '3': 13}
1 1786976336.036 79 None {'2': 16, '0': 0, '1': 5, '4': 17, '3': 16}
1 1786976336.036 83 None {'2': 19, '0': 0, '1': 5, '4': 17, '3': 16}
1 1786976336.036 87 None {'2': 19, '0': 0, '1': 5, '4': 20, '3': 16}
1 1786976336.036 92 None {'2': 19, '0': 0, '1': 8, '4': 20, '3': 16}
1 1786976336.036 97 None {'2': 23, '0': 0, '1': 8, '4': 20, '3': 16}
1 1786976336.036 101 None {'2': 23, '0': 0, '1': 8, '4': 20, '3': 20}
1 1786976336.036 104 None {'2': 23, '0': 0, '1': 8, '4': 23, '3': 20}
1 1786976336.036 109 None {'2': 25, '0': 0, '1': 8, '4': 23, '3': 20}
1 1786976336.036 112 None {'2': 25, '0': 0, '1': 12, '4': 23, '3': 20}
1 1786976336.036 115 None {'2': 25, '0': 0, '1': 12, '4': 25, '3': 20}
1 1786976336.036 118 None {'2': 25, '0': 0, '1': 12, '4': 25, '3': 22}
