ID TIME EVENT X Y XMIN XMAX YMIN YMAX
3 4.761 ENTER 0.918 1.051 -0.175 2.138 -0.175 2.1383 388.561 EXIT 0.951 1.006 -0.175 2.138 -0.175 2.138
