ID TIME n private balances
1 1786781548.601 0 {} {}
1 1786781548.601 1 {} {'1': 0, '0': 0}
1 1786781548.601 7 None {'1': 1, '0': 0, '5': 0, '2': 0, '3': 0, '4': 0}
1 1786781548.601 8 None {'1': 1, '0': 0, '5': 5, '2': 0, '3': 0, '4': 0}
1 1786781548.602 10 None {'1': 1, '0': 0, '5': 5, '2': 0, '3': 0, '4': 0}
1 1786781548.602 16 None {'1': 1, '0': 0, '5': 6, '2': 0, '3': 0, '4': 0}
1 1786781548.602 19 None {'1': 1, '0': 0, '5': 6, '2': 0, '3': 5, '4': 0}
1 1786781548.602 26 None {'1': 1, '0': 0, '5': 8, '2': 0, '3': 5, '4': 0}
1 1786781548.602 29 None {'1': 1, '0': 0, '5': 8, '2': 0, '3': 5, '4': 6}
1 1786781548.602 31 None {'1': 1, '0': 0, '5': 8, '2': 0, '3': 5, '4': 8}
1 1786781548.602 34 None {'1': 1, '0': 0, '5': 8, '2': 0, '3': 5, '4': 9}
1 1786781548.602 39 None {'1': 1, '0': 0, '5': 8, '2': 0, '3': 5, '4': 11}
1 1786781548.603 47 None {'1': 5, '0': 0, '5': 8, '2': 0, '3': 5, '4': 11}
1 1786781548.603 50 None {'1': 5, '0': 0, '5': 8, '2': 0, '3': 5, '4': 18}
1 1786781548.603 56 None {'1': 7, '0': 0, '5': 8, '2': 0, '3': 5, '4': 18}
1 1786781548.603 61 None {'1': 7, '0': 0, '5': 13, '2': 0, '3': 5, '4': 18}
1 1786781548.603 67 None {'1': 7, '0': 0, '5': 17, '2': 0, '3': 5, '4': 18}
1 1786781548.603 72 None {'1': 7, '0': 0, '5': 17, '2': 0, '3': 5, '4': 23}
