ID TIME n private balances
2 1786984437.97 0 {} {}
2 1786984437.97 4 None {'1': 0, '0': 0, '4': 0, '3': 0, '2': 0}
2 1786984437.97 7 None {'1': 4, '0': 0, '4': 0, '3': 0, '2': 0}
2 1786984437.97 14 None {'1': 4, '0': 0, '4': 2, '3': 0, '2': 0}
2 1786984437.97 18 None {'1': 4, '0': 0, '4': 8, '3': 0, '2': 0}
2 1786984437.97 22 None {'1': 7, '0': 0, '4': 8, '3': 0, '2': 0}
2 1786984437.97 27 None {'1': 7, '0': 0, '4': 11, '3': 0, '2': 0}
2 1786984437.97 28 None {'1': 11, '0': 0, '4': 11, '3': 0, '2': 0}
2 1786984437.97 29 None {'1': 11, '0': 0, '4': 11, '3': 0, '2': 0}
