ID TIME n private balances
4 1787162926.498 0 {} {}
4 1787162926.498 0 {} {}
4 1787162926.498 1 {} {'4': 0}
4 1787162926.498 2 None {'4': 0}
4 1787162926.498 3 None {'4': 0, '1': 0}
4 1787162926.498 4 None {'4': 0, '1': 0, '9': 0}
4 1787162926.498 5 None {'4': 0, '1': 0, '9': 0, '8': 0}
4 1787162926.498 6 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 7 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 8 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 9 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 10 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 11 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 12 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.498 13 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.499 14 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
4 1787162926.499 15 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
4 1787162926.499 16 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
4 1787162926.499 17 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
4 1787162926.499 18 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 19 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 20 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 21 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 22 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 23 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
4 1787162926.499 24 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0}
4 1787162926.499 25 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0, '6': 0}
4 1787162926.499 26 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0, '6': 0}
