ID TIME n private balances
5 1787161018.921 0 {} {}
5 1787161018.921 0 None {}
5 1787161018.921 1 None {'1': 0}
5 1787161018.922 2 None {'1': 0, '3': 0}
5 1787161018.922 3 None {'1': 0, '3': 0, '5': 0}
5 1787161018.922 4 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 5 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 6 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 7 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 8 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 9 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 10 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 11 None {'1': 0, '3': 0, '5': 0, '4': 0}
5 1787161018.922 12 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 13 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 14 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 15 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 16 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 17 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 18 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
5 1787161018.923 19 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
