ID TIME n private balances
1 1787133815.913 0 {} {}
1 1787133815.913 0 {} {}
1 1787133815.913 1 None {'1': 0}
1 1787133815.913 2 None {'1': 0, '2': 0}
1 1787133815.913 3 None {'1': 0, '2': 0, '3': 0}
1 1787133815.913 4 None {'1': 0, '2': 0, '3': 0}
1 1787133815.913 5 None {'1': 0, '2': 0, '3': 0, '5': 0}
1 1787133815.913 6 None {'1': 0, '2': 0, '3': 0, '5': 0}
1 1787133815.913 7 None {'1': 0, '2': 0, '3': 0, '5': 0}
1 1787133815.913 8 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 9 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 10 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 11 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 12 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 13 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 14 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 15 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 16 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 17 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.913 18 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 19 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 20 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 21 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 22 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 23 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 24 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 25 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 26 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 27 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 28 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 29 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 30 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 31 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 32 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 33 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 34 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 35 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 36 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 37 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 38 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 39 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.914 40 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 41 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 42 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 43 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 44 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 45 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 46 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 47 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 48 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 49 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 50 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 51 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 52 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 53 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 54 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 55 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 56 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 57 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 58 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 59 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 60 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 61 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 62 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.915 63 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 64 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 65 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 66 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 67 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 68 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 69 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 70 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 71 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 72 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 73 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 74 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 75 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 76 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
1 1787133815.916 77 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
