ID TIME n private balances
3 1786984183.528 0 {} {}
3 1786984183.528 3 {} {'3': 0, '0': 0, '2': 0, '4': 0}
3 1786984183.528 7 None {'3': 3, '0': 0, '2': 0, '4': 0}
3 1786984183.528 11 None {'3': 3, '0': 0, '2': 3, '4': 0}
3 1786984183.528 14 None {'3': 3, '0': 0, '2': 3, '4': 3}
3 1786984183.528 19 None {'3': 3, '0': 0, '2': 3, '4': 5, '1': 0}
3 1786984183.528 24 None {'3': 7, '0': 0, '2': 3, '4': 5, '1': 0}
3 1786984183.528 27 None {'3': 7, '0': 0, '2': 3, '4': 9, '1': 0}
3 1786984183.528 30 None {'3': 7, '0': 0, '2': 3, '4': 9, '1': 2}
3 1786984183.529 33 None {'3': 7, '0': 0, '2': 3, '4': 9, '1': 4}
3 1786984183.529 37 None {'3': 7, '0': 0, '2': 3, '4': 9, '1': 6}
